data,cidade,codigo_wmo,temp_ar_C_mean,temp_max_C_max,temp_min_C_min,temp_orvalho_C_mean,precip_mm_sum,radiacao_kJm2_sum,umidade_pct_mean,umidade_max_pct_max,umidade_min_pct_min,pressao_mB_mean,vento_vel_ms_mean,vento_vel_ms_max,vento_rajada_ms_max,geada_risco,graus_frio
2023-07-21,Machado,A567,16.108333333333334,20.9,12.4,13.233333333333334,0.0,11263.0,83.70833333333333,99.0,64.0,915.5875,1.0458333333333334,2.7,4.6,0,0.0
2023-07-22,Machado,A567,15.870833333333332,21.6,11.0,11.950000000000001,0.0,14870.3,79.54166666666667,100.0,53.0,914.3458333333333,1.2833333333333334,2.9,6.3,0,0.0
2023-07-23,Machado,A567,17.958333333333332,25.2,12.3,10.583333333333334,0.0,18217.0,65.45833333333333,92.0,35.0,914.5333333333333,1.1666666666666667,2.9,4.8,0,0.0
2023-07-24,Machado,A567,19.129166666666666,25.0,15.0,13.408333333333333,0.0,17780.8,70.625,88.0,46.0,913.1833333333334,0.7958333333333334,3.0,6.8,0,0.0
2023-07-25,Machado,A567,19.391666666666666,24.8,15.6,13.6625,0.0,14568.8,71.54166666666667,94.0,43.0,910.2541666666666,0.5708333333333333,3.0,5.5,0,0.0
2023-07-26,Machado,A567,19.620833333333334,26.0,12.9,12.054166666666667,0.0,18154.8,62.666666666666664,95.0,42.0,909.8791666666666,0.5333333333333333,2.1,6.6,0,0.0
2023-07-27,Machado,A567,18.604166666666668,24.5,13.6,12.854166666666666,0.0,13741.5,71.58333333333333,100.0,42.0,911.0041666666666,0.7875,2.5,4.4,0,0.0
2023-07-28,Machado,A567,20.25,27.1,15.1,12.766666666666666,0.0,17059.2,63.75,88.0,40.0,911.4541666666668,1.5333333333333332,2.8,5.7,0,0.0
2023-07-29,Machado,A567,19.116666666666667,24.4,15.1,13.129166666666668,0.0,14680.300000000001,69.625,90.0,48.0,910.5541666666667,1.4875,3.0,6.2,0,0.0
2023-07-30,Machado,A567,16.474999999999998,21.8,12.1,13.858333333333334,0.0,11366.6,85.33333333333333,100.0,67.0,912.3541666666666,0.8875000000000001,1.8,4.3,0,0.0
2023-07-31,Machado,A567,15.054166666666667,19.9,11.6,13.908333333333333,0.0,8379.4,93.375,100.0,74.0,913.0416666666666,0.6416666666666667,1.9,4.6,0,0.0
2023-08-01,Machado,A567,18.375,25.0,13.1,12.616666666666667,0.4,19030.9,72.875,100.0,41.0,912.1666666666666,0.5499999999999999,2.2,5.0,0,0.0
2023-08-02,Machado,A567,19.337500000000002,26.1,12.5,10.595833333333333,0.0,19406.1,60.458333333333336,93.0,33.0,911.7041666666668,0.8458333333333333,2.3,5.0,0,0.0
2023-08-03,Machado,A567,20.445833333333333,27.9,14.1,9.725,0.0,19355.5,51.916666666666664,76.0,33.0,909.9708333333333,1.3875,2.7,6.0,0,0.0
2023-08-04,Machado,A567,20.941666666666666,27.7,15.3,9.666666666666666,0.0,19253.5,50.291666666666664,75.0,31.0,909.1625,1.5708333333333335,3.7,6.7,0,0.0
2023-08-05,Machado,A567,21.416666666666668,27.8,15.2,10.216666666666667,0.0,18938.399999999998,50.458333333333336,75.0,33.0,910.1291666666666,1.0374999999999999,2.9,5.2,0,0.0
2023-08-06,Machado,A567,21.108333333333334,27.6,14.2,11.1,0.0,19285.8,54.916666666666664,85.0,28.0,910.9416666666666,1.5333333333333334,3.6,6.3,0,0.0
2023-08-07,Machado,A567,21.0125,28.4,14.3,10.095833333333333,0.0,19354.0,51.5,77.0,31.0,911.0625,0.7958333333333334,2.8,6.4,0,0.0
2023-08-08,Machado,A567,20.745833333333334,27.5,13.2,12.633333333333333,0.0,18568.4,62.083333333333336,88.0,36.0,911.3249999999999,2.3874999999999997,4.7,10.3,0,0.0
2023-08-09,Machado,A567,18.566666666666666,24.3,14.3,13.933333333333332,0.0,14192.4,75.625,94.0,53.0,911.5708333333333,2.1666666666666665,5.1,9.0,0,0.0
2023-08-10,Machado,A567,19.470833333333335,25.6,13.6,13.845833333333333,0.0,19429.3,72.70833333333333,100.0,46.0,909.9416666666666,1.3708333333333333,3.6,7.4,0,0.0
2023-08-11,Machado,A567,21.270833333333332,28.5,14.9,12.862499999999999,0.0,19491.2,62.041666666666664,93.0,32.0,909.2541666666666,1.0708333333333333,3.2,6.8,0,0.0
2023-08-12,Machado,A567,21.308333333333334,29.9,16.7,13.512500000000001,0.8,19305.0,63.791666666666664,92.0,33.0,908.8708333333334,2.533333333333333,7.4,15.7,0,0.0
2023-08-13,Machado,A567,19.712500000000002,25.0,14.7,14.770833333333334,0.0,13955.699999999999,74.29166666666667,96.0,53.0,909.4583333333334,1.1875,3.4,6.4,0,0.0
2023-08-14,Machado,A567,20.583333333333332,26.9,16.3,14.954166666666666,0.0,16077.7,71.625,89.0,46.0,910.0166666666668,1.4124999999999999,2.5,6.3,0,0.0
2023-08-15,Machado,A567,20.383333333333333,25.6,15.8,15.545833333333334,0.0,16255.2,75.41666666666667,99.0,52.0,910.2708333333334,1.7583333333333335,3.8,6.8,0,0.0
2023-08-16,Machado,A567,20.075,24.8,16.4,14.2125,0.0,12033.9,70.79166666666667,96.0,48.0,911.15,1.2708333333333333,3.3,6.5,0,0.0
2023-08-17,Machado,A567,19.904166666666665,26.5,15.0,13.791666666666666,0.0,15720.9,69.75,97.0,45.0,909.0124999999999,1.0999999999999999,2.9,6.6,0,0.0
2023-08-18,Machado,A567,21.1875,27.8,15.7,12.275,0.0,19937.9,59.041666666666664,84.0,36.0,905.0458333333332,1.4749999999999999,3.8,8.6,0,0.0
2023-08-19,Machado,A567,21.52916666666667,27.7,14.5,11.5875,0.0,16249.3,54.375,85.0,35.0,903.3083333333334,1.7458333333333333,3.5,13.1,0,0.0
2023-08-20,Machado,A567,16.9875,19.9,14.4,13.241666666666667,1.4,6503.4,79.70833333333333,100.0,57.0,904.8291666666668,1.2791666666666666,3.1,6.5,0,0.0
2023-08-21,Machado,A567,18.991666666666667,26.8,13.1,12.991666666666667,0.0,18149.1,73.125,100.0,33.0,904.7624999999999,1.3958333333333333,3.3,7.7,0,0.0
2023-08-22,Machado,A567,21.241666666666667,29.1,14.2,10.174999999999999,0.0,21728.7,53.666666666666664,86.0,18.0,904.725,1.3166666666666667,4.4,7.7,0,0.0
2023-08-23,Machado,A567,23.991666666666664,31.7,16.0,9.041666666666666,0.0,20697.899999999998,39.958333333333336,61.0,24.0,903.4,0.8458333333333333,2.4,8.6,0,0.0
2023-08-24,Machado,A567,25.47083333333333,33.3,18.9,10.045833333333333,0.0,20229.9,39.75,59.0,20.0,902.5666666666666,1.6500000000000001,3.7,11.8,0,0.0
2023-08-25,Machado,A567,25.208333333333332,31.3,18.2,12.004166666666668,0.0,19821.0,45.916666666666664,77.0,26.0,902.1958333333333,1.825,5.3,13.2,0,0.0
2023-08-26,Machado,A567,18.3625,23.5,13.8,15.008333333333333,4.800000000000001,14003.9,81.54166666666667,100.0,47.0,903.9041666666667,2.154166666666667,4.4,12.2,0,0.0
2023-08-27,Machado,A567,13.375,14.7,12.5,13.2125,18.0,2301.8,99.04166666666667,100.0,94.0,907.8041666666667,1.5083333333333335,3.3,6.0,0,0.0
2023-08-28,Machado,A567,13.762500000000001,15.2,12.3,13.3375,0.0,4027.6,97.29166666666667,100.0,93.0,909.1041666666666,1.2291666666666667,2.4,5.5,0,0.0
2023-08-29,Machado,A567,15.1875,17.6,13.9,14.766666666666666,1.6,4105.5,97.45833333333333,100.0,93.0,909.5625,0.5541666666666667,2.1,5.4,0,0.0
2023-08-30,Machado,A567,19.329166666666666,26.5,15.2,14.908333333333333,0.0,16138.2,78.75,100.0,46.0,907.0416666666666,1.5,3.9,8.0,0,0.0
2023-08-31,Machado,A567,20.162499999999998,26.4,14.2,14.25,0.0,17573.5,69.875,89.0,51.0,908.1041666666666,1.5208333333333333,3.2,5.9,0,0.0
2023-09-01,Machado,A567,21.087500000000002,28.2,15.5,14.804166666666667,0.0,19117.1,68.625,86.0,44.0,908.3958333333334,1.6291666666666667,4.6,8.1,0,0.0
2023-09-02,Machado,A567,21.641666666666666,26.9,16.4,17.429166666666667,0.0,15666.1,78.54166666666667,100.0,57.0,907.9041666666667,1.4000000000000001,3.7,7.9,0,0.0
2023-09-03,Machado,A567,23.325,29.8,17.9,18.5625,18.400000000000002,20630.8,77.125,100.0,47.0,907.8083333333334,0.9625,2.7,9.0,0,0.0
2023-09-04,Machado,A567,24.745833333333334,31.4,19.9,18.608333333333334,0.0,17804.6,70.33333333333333,96.0,46.0,907.0166666666668,1.1500000000000001,4.1,8.8,0,0.0
2023-09-05,Machado,A567,23.516666666666666,28.0,19.4,18.599999999999998,0.0,11252.3,74.54166666666667,97.0,57.0,909.0958333333333,1.4833333333333334,3.2,7.5,0,0.0
2023-09-06,Machado,A567,20.825,26.9,17.4,16.408333333333335,0.0,14186.9,77.0,93.0,54.0,911.4125,2.466666666666667,4.6,8.4,0,0.0
2023-09-07,Machado,A567,19.370833333333334,24.7,14.8,13.495833333333332,0.0,17851.7,71.08333333333333,98.0,45.0,911.5583333333334,3.0083333333333333,6.2,11.5,0,0.0
2023-09-08,Machado,A567,20.5625,27.4,14.7,13.495833333333332,0.0,23318.2,66.45833333333333,94.0,41.0,909.3125,1.7874999999999999,5.2,10.1,0,0.0
2023-09-09,Machado,A567,21.741666666666664,28.7,15.9,12.991666666666667,0.0,22677.0,59.875,84.0,33.0,909.0124999999999,1.8125,5.6,10.0,0,0.0
2023-09-10,Machado,A567,22.270833333333332,28.7,17.0,13.495833333333332,0.0,21062.6,60.291666666666664,86.0,35.0,909.2666666666668,1.5374999999999999,2.9,7.3,0,0.0
2023-09-11,Machado,A567,21.962500000000002,27.5,16.8,10.375,0.0,24659.5,49.916666666666664,71.0,29.0,908.8916666666668,2.1708333333333334,4.4,8.9,0,0.0
2023-09-12,Machado,A567,22.058333333333334,28.9,15.0,10.266666666666667,0.0,24577.2,49.791666666666664,80.0,26.0,908.3874999999999,1.1541666666666666,4.1,7.6,0,0.0
2023-09-13,Machado,A567,23.858333333333334,30.8,15.7,11.15,0.0,24100.899999999998,46.041666666666664,72.0,32.0,905.4208333333332,1.6166666666666665,4.4,10.3,0,0.0
2023-09-14,Machado,A567,22.65833333333333,29.4,17.2,14.708333333333334,0.4,16621.7,62.833333333333336,97.0,40.0,905.9,2.1708333333333334,5.5,11.4,0,0.0
2023-09-15,Machado,A567,20.758333333333333,27.6,16.2,13.970833333333333,0.2,21469.4,69.91666666666667,100.0,32.0,907.2291666666666,1.5125,3.7,6.3,0,0.0
2023-09-16,Machado,A567,20.758333333333333,27.7,16.0,15.9625,0.0,15535.4,75.75,94.0,52.0,908.1875,1.3666666666666665,2.8,5.7,0,0.0
2023-09-17,Machado,A567,24.179166666666664,31.3,17.5,16.2625,0.0,22022.6,64.66666666666667,97.0,34.0,908.4083333333333,1.1708333333333334,3.5,7.2,0,0.0
2023-09-18,Machado,A567,24.891666666666666,30.9,19.6,13.116666666666667,0.0,23288.9,51.583333333333336,80.0,28.0,908.5958333333333,0.9833333333333334,3.3,8.0,0,0.0
2023-09-19,Machado,A567,24.808333333333334,32.2,17.9,8.941666666666666,0.0,23174.4,39.791666666666664,72.0,16.0,907.3708333333334,1.175,2.6,7.7,0,0.0
2023-09-20,Machado,A567,25.241666666666664,31.6,18.9,10.0,0.0,24410.8,39.125,60.0,24.0,907.3958333333334,1.175,3.2,7.6,0,0.0
2023-09-21,Machado,A567,24.679166666666664,30.4,18.5,13.558333333333332,0.0,24246.9,51.333333333333336,74.0,35.0,906.7083333333334,1.7458333333333333,4.2,8.2,0,0.0
2023-09-22,Machado,A567,23.904347826086955,31.9,18.1,14.256521739130434,0.0,21611.5,56.34782608695652,73.0,34.0,905.8130434782609,1.191304347826087,3.4,13.5,0,0.0
2023-09-23,Machado,A567,25.133333333333336,33.1,19.3,15.908333333333333,0.2,20507.7,58.541666666666664,87.0,32.0,904.8708333333334,1.9958333333333333,7.2,14.1,0,0.0
2023-09-24,Machado,A567,26.974999999999998,34.8,18.8,14.5375,0.0,24795.4,49.5,84.0,26.0,904.1541666666667,1.2625,3.8,9.0,0,0.0
2023-09-25,Machado,A567,29.016666666666666,36.6,23.2,13.383333333333333,0.0,23500.8,39.833333333333336,56.0,21.0,903.2125,1.3375000000000001,3.2,7.5,0,0.0
2023-09-26,Machado,A567,29.191666666666666,36.3,23.2,15.279166666666667,0.0,23723.4,44.416666666666664,67.0,26.0,901.7666666666668,1.9583333333333333,4.4,7.8,0,0.0
2023-09-27,Machado,A567,23.86521739130435,29.4,18.2,18.88695652173913,17.8,7347.7,77.0,100.0,43.0,901.6999999999999,1.9217391304347828,3.9,20.9,0,0.0
2023-09-28,Machado,A567,20.2,25.0,17.0,17.92608695652174,2.2,14202.5,87.78260869565217,100.0,67.0,904.7478260869566,2.1869565217391305,4.4,7.6,0,0.0
2023-09-29,Machado,A567,19.931818181818183,27.5,14.2,16.240909090909092,0.0,20165.5,80.9090909090909,98.0,58.0,908.0363636363636,1.7363636363636366,3.2,5.7,0,0.0
2023-09-30,Machado,A567,20.8,26.0,17.1,17.717391304347824,0.0,14914.3,83.3913043478261,97.0,63.0,906.9478260869565,1.5130434782608695,2.8,5.9,0,0.0
2023-10-01,Machado,A567,18.933333333333334,22.6,17.1,18.55,45.0,3144.4,97.75,100.0,78.0,904.8291666666668,1.375,3.3,8.3,0,0.0
2023-10-02,Machado,A567,20.904166666666665,29.5,18.7,19.965217391304346,4.6,13406.9,94.58333333333333,100.0,58.0,902.6913043478262,1.017391304347826,2.9,11.0,0,0.0
2023-10-03,Machado,A567,22.879166666666666,28.1,19.1,20.625,6.6,19295.6,88.16666666666667,100.0,67.0,902.975,0.9125,2.9,14.6,0,0.0
2023-10-04,Machado,A567,25.1125,31.2,19.6,19.766666666666666,0.0,20236.9,74.45833333333333,100.0,46.0,902.0416666666666,1.2,4.4,8.1,0,0.0
2023-10-05,Machado,A567,25.518181818181816,32.8,18.7,19.85909090909091,6.4,18809.7,73.31818181818181,100.0,42.0,901.7590909090909,1.5818181818181818,3.9,11.4,0,0.0
2023-10-06,Machado,A567,24.70434782608696,30.6,19.3,20.66521739130435,0.0,19590.4,79.47826086956522,100.0,56.0,905.3739130434782,1.2043478260869565,3.2,6.2,0,0.0
2023-10-07,Machado,A567,23.02608695652174,30.9,19.4,20.43913043478261,16.4,13925.7,86.47826086956522,100.0,58.0,906.2652173913043,1.7565217391304346,7.4,15.4,0,0.0
2023-10-08,Machado,A567,23.221739130434784,29.9,19.2,20.58695652173913,0.8,16331.699999999999,86.52173913043478,100.0,58.0,905.5173913043479,1.2565217391304346,3.0,6.7,0,0.0
2023-10-09,Machado,A567,22.38695652173913,26.6,19.5,19.065217391304348,11.8,15495.4,82.6086956521739,100.0,63.0,906.2434782608696,1.4782608695652173,4.6,12.5,0,0.0
2023-10-10,Machado,A567,22.585,29.5,16.8,17.619999999999997,0.0,24934.2,75.8,99.0,44.0,907.26,2.0300000000000002,3.5,7.1,0,0.0
2023-10-11,Machado,A567,23.47142857142857,30.1,18.5,19.214285714285715,0.0,19503.3,78.95238095238095,98.0,55.0,906.6285714285715,1.2285714285714286,3.2,8.8,0,0.0
2023-10-12,Machado,A567,23.86818181818182,31.4,18.4,19.88181818181818,16.6,22288.5,80.54545454545455,100.0,52.0,903.55,2.9545454545454546,7.8,19.6,0,0.0
2023-10-13,Machado,A567,22.009090909090908,28.2,18.2,20.09090909090909,8.4,16488.8,89.9090909090909,100.0,64.0,905.7818181818183,1.3772727272727272,2.8,7.8,0,0.0
2023-10-14,Machado,A567,22.039130434782606,27.6,19.0,19.26086956521739,0.0,17216.7,84.95652173913044,100.0,66.0,908.5782608695652,2.1956521739130435,4.4,8.1,0,0.0
2023-10-15,Machado,A567,21.46666666666667,26.8,17.5,18.34285714285714,0.0,16041.099999999999,83.19047619047619,97.0,64.0,910.1619047619048,1.2619047619047619,2.3,6.2,0,0.0
2023-10-16,Machado,A567,24.127272727272725,30.2,18.7,19.145454545454545,0.0,26134.3,75.81818181818181,100.0,50.0,908.3090909090909,1.518181818181818,3.7,7.9,0,0.0
2023-10-17,Machado,A567,22.849999999999998,29.3,17.1,19.272727272727273,9.2,19245.3,81.77272727272727,100.0,52.0,907.3954545454545,1.6681818181818182,7.1,13.6,0,0.0
2023-10-18,Machado,A567,23.054166666666664,29.3,19.7,19.587500000000002,0.0,20274.6,81.625,100.0,54.0,906.7541666666666,1.7916666666666667,6.4,15.0,0,0.0
2023-10-19,Machado,A567,21.836363636363636,27.2,17.9,19.222727272727273,0.2,18407.2,85.63636363636364,100.0,65.0,907.1681818181819,1.6590909090909092,2.4,7.4,0,0.0
2023-10-20,Machado,A567,20.40869565217391,25.0,17.4,18.76521739130435,0.4,11827.9,90.78260869565217,100.0,72.0,907.2086956521739,1.6869565217391302,3.3,6.7,0,0.0
2023-10-21,Machado,A567,21.020833333333332,26.8,17.7,18.295833333333334,0.0,15674.3,86.0,100.0,58.0,907.5,1.3041666666666667,4.9,7.6,0,0.0
2023-10-22,Machado,A567,21.59583333333333,27.8,16.4,16.458333333333332,0.0,22785.1,75.04166666666667,100.0,46.0,907.4875000000001,1.0708333333333333,3.2,6.3,0,0.0
2023-10-23,Machado,A567,23.321739130434782,30.7,16.8,17.895652173913046,0.0,26597.8,73.82608695652173,100.0,46.0,905.5826086956522,1.373913043478261,3.0,6.6,0,0.0
2023-10-24,Machado,A567,25.666666666666668,32.1,19.7,17.825,0.0,22424.4,63.666666666666664,91.0,43.0,902.4166666666666,1.2416666666666667,4.6,8.7,0,0.0
2023-10-25,Machado,A567,24.81904761904762,30.0,19.0,17.73333333333333,1.0,20790.1,66.0,97.0,46.0,900.6238095238094,2.1142857142857143,4.0,8.6,0,0.0
2023-10-26,Machado,A567,22.96666666666667,30.6,19.2,19.270833333333332,0.4,18676.0,81.58333333333333,100.0,48.0,900.0833333333334,1.9458333333333335,6.8,10.3,0,0.0
2023-10-27,Machado,A567,22.05909090909091,26.9,18.4,19.95,7.6,12471.8,88.68181818181819,100.0,66.0,902.5727272727272,1.0954545454545455,2.5,11.0,0,0.0
2023-10-28,Machado,A567,21.022727272727273,24.1,18.7,19.936363636363634,1.0,9403.4,94.04545454545455,100.0,80.0,903.9772727272727,1.4772727272727273,3.1,5.8,0,0.0
2023-10-29,Machado,A567,22.933333333333334,30.8,18.4,20.652380952380952,21.599999999999998,20636.3,88.23809523809524,100.0,55.0,903.3714285714285,1.7476190476190478,4.2,14.4,0,0.0
2023-10-30,Machado,A567,22.895454545454545,30.0,19.1,20.604545454545455,7.8,19855.0,88.22727272727273,100.0,59.0,904.0681818181819,0.9272727272727272,3.6,7.3,0,0.0
2023-10-31,Machado,A567,22.53333333333333,30.2,18.3,20.466666666666665,10.200000000000001,15594.0,88.91666666666667,100.0,55.0,902.9958333333334,1.5166666666666666,9.1,17.0,0,0.0
2023-11-01,Machado,A567,21.87272727272727,27.2,17.4,18.990909090909092,0.4,17984.7,85.22727272727273,100.0,62.0,903.0681818181819,1.0863636363636362,4.8,9.2,0,0.0
2023-11-02,Machado,A567,21.845454545454547,28.5,17.3,18.863636363636363,0.2,19894.4,83.95454545454545,99.0,61.0,903.1681818181819,1.4545454545454546,3.6,13.6,0,0.0
2023-11-03,Machado,A567,22.240909090909092,29.1,18.5,20.422727272727272,19.2,18305.1,90.4090909090909,100.0,62.0,902.3636363636364,1.6727272727272726,4.2,16.5,0,0.0
2023-11-04,Machado,A567,21.616666666666664,26.7,18.7,18.462500000000002,0.4,18264.7,83.70833333333333,100.0,57.0,902.0833333333334,1.9791666666666667,3.3,11.8,0,0.0
2023-11-05,Machado,A567,21.8,29.0,14.7,9.816666666666666,0.0,31941.0,49.458333333333336,83.0,24.0,904.4958333333334,2.5500000000000003,4.7,7.5,0,0.0
2023-11-06,Machado,A567,22.09583333333333,29.8,15.1,12.745833333333332,0.0,31137.8,58.958333333333336,95.0,30.0,906.9833333333332,1.8708333333333333,3.3,6.7,0,0.0
2023-11-07,Machado,A567,21.829166666666666,28.7,14.7,11.775,0.0,30986.4,54.75,82.0,32.0,907.9208333333332,1.9375,4.0,7.1,0,0.0
2023-11-08,Machado,A567,22.583333333333332,29.9,14.6,12.924999999999999,0.0,30782.5,57.5,92.0,29.0,907.6833333333334,1.0833333333333333,3.6,5.7,0,0.0
2023-11-09,Machado,A567,24.087500000000002,30.8,17.2,14.8375,0.0,28709.1,57.75,89.0,37.0,906.1750000000001,1.325,2.8,8.2,0,0.0
2023-11-10,Machado,A567,26.36086956521739,32.4,20.6,16.178260869565218,0.0,27467.6,55.869565217391305,84.0,36.0,905.7739130434783,1.2217391304347827,2.3,6.4,0,0.0
2023-11-11,Machado,A567,26.863636363636363,32.7,20.7,14.731818181818182,0.0,29759.7,50.36363636363637,80.0,28.0,904.6318181818183,1.5590909090909089,3.7,8.4,0,0.0
2023-11-12,Machado,A567,28.75,34.9,21.0,11.786363636363637,0.0,30157.5,36.31818181818182,71.0,23.0,903.6136363636364,1.2,4.2,7.6,0,0.0
2023-11-13,Machado,A567,28.94545454545454,35.6,21.1,14.986363636363636,0.0,29160.5,45.18181818181818,69.0,24.0,903.5318181818183,1.2136363636363636,2.3,6.0,0,0.0
2023-11-14,Machado,A567,29.43913043478261,36.1,22.1,14.76086956521739,0.2,28794.0,43.04347826086956,75.0,24.0,902.4565217391304,1.8304347826086957,3.7,11.0,0,0.0
2023-11-15,Machado,A567,26.27916666666667,35.7,21.1,17.491666666666667,0.4,26430.1,60.166666666666664,84.0,28.0,903.225,2.3000000000000003,5.4,11.3,0,0.0
2023-11-16,Machado,A567,26.543478260869566,33.5,19.9,17.495652173913044,0.0,23976.1,60.26086956521739,89.0,35.0,902.7086956521739,1.2652173913043478,2.6,8.0,0,0.0
2023-11-17,Machado,A567,28.11304347826087,35.0,21.9,18.06086956521739,0.0,22465.7,55.65217391304348,86.0,28.0,901.8304347826087,0.9652173913043478,4.1,11.7,0,0.0
2023-11-18,Machado,A567,27.543478260869566,34.2,22.0,19.55217391304348,1.2,24518.5,63.82608695652174,96.0,40.0,902.1130434782608,1.7260869565217392,4.2,15.3,0,0.0
2023-11-19,Machado,A567,23.245454545454546,32.5,18.4,20.145454545454545,13.0,17869.7,84.18181818181819,100.0,48.0,904.0681818181819,2.859090909090909,11.2,18.4,0,0.0
2023-11-20,Machado,A567,22.395652173913046,28.3,17.9,18.886956521739133,0.2,24911.899999999998,82.47826086956522,100.0,55.0,904.6695652173913,2.4434782608695653,4.3,8.6,0,0.0
2023-11-21,Machado,A567,23.895454545454548,30.3,19.1,19.62727272727273,0.0,24068.5,78.86363636363636,100.0,52.0,904.0181818181819,1.3636363636363635,2.4,6.2,0,0.0
2023-11-22,Machado,A567,23.885714285714286,31.2,20.5,20.523809523809526,0.0,21101.6,83.14285714285714,100.0,48.0,903.304761904762,1.4285714285714286,4.0,10.7,0,0.0
2023-11-23,Machado,A567,24.41,31.0,20.1,20.09,0.0,19147.0,78.55,100.0,51.0,904.57,1.335,5.5,9.8,0,0.0
2023-11-24,Machado,A567,22.76521739130435,29.3,18.6,20.156521739130437,2.4,18364.1,85.95652173913044,100.0,59.0,907.2086956521739,2.4,5.4,10.0,0,0.0
2023-11-25,Machado,A567,20.3,27.0,16.0,17.275000000000002,1.4,19970.3,84.16666666666667,100.0,59.0,907.5083333333333,2.1458333333333335,4.0,9.3,0,0.0
2023-11-26,Machado,A567,20.268181818181816,29.1,15.1,17.62727272727273,42.4,22818.4,86.22727272727273,100.0,55.0,906.8227272727272,1.6227272727272726,3.3,11.7,0,0.0
2023-11-27,Machado,A567,21.5,26.7,17.4,19.130434782608695,0.6000000000000001,15760.2,87.30434782608695,100.0,65.0,908.0,1.5086956521739132,3.3,6.2,0,0.0
2023-11-28,Machado,A567,22.885714285714286,30.7,19.4,19.83809523809524,0.2,18066.3,84.52380952380952,100.0,47.0,906.195238095238,1.1857142857142857,3.2,10.4,0,0.0
2023-11-29,Machado,A567,20.40952380952381,24.6,18.3,19.685714285714283,13.399999999999999,10274.0,96.04761904761905,100.0,77.0,905.547619047619,1.2333333333333334,3.7,7.6,0,0.0
2023-11-30,Machado,A567,23.15909090909091,30.1,18.5,19.686363636363637,0.2,23426.1,82.68181818181819,100.0,49.0,904.1863636363636,1.6181818181818182,4.0,8.3,0,0.0
2023-12-01,Machado,A567,25.278260869565216,32.2,19.4,18.030434782608694,0.0,30332.1,68.82608695652173,100.0,35.0,904.2304347826087,1.3391304347826087,5.1,6.1,0,0.0
2023-12-02,Machado,A567,26.836363636363636,33.5,20.3,17.831818181818182,0.0,29434.0,61.09090909090909,93.0,29.0,903.3,1.4863636363636366,3.8,6.8,0,0.0
2023-12-03,Machado,A567,26.133333333333336,32.5,20.2,18.804166666666667,0.0,29924.100000000002,66.20833333333333,95.0,35.0,902.4791666666666,1.4916666666666665,4.2,7.7,0,0.0
2023-12-04,Machado,A567,23.733333333333334,31.7,20.1,20.075,1.0,22379.5,81.875,100.0,48.0,904.6625,2.0875,6.0,12.4,0,0.0
2023-12-05,Machado,A567,23.62608695652174,31.7,19.4,19.92608695652174,3.6,25521.6,81.8695652173913,100.0,49.0,906.8217391304348,1.6695652173913043,4.7,12.6,0,0.0
2023-12-06,Machado,A567,23.343478260869563,29.8,19.3,19.495652173913044,0.0,18471.7,80.34782608695652,100.0,52.0,906.908695652174,0.7521739130434782,3.5,6.7,0,0.0
2023-12-07,Machado,A567,24.80909090909091,32.7,20.2,20.29090909090909,7.800000000000001,23518.2,78.04545454545455,100.0,44.0,905.5409090909092,1.5636363636363635,7.1,10.9,0,0.0
2023-12-08,Machado,A567,23.695652173913043,30.6,18.2,20.1,3.8,20481.0,81.43478260869566,100.0,52.0,905.3391304347825,2.0782608695652174,5.9,13.7,0,0.0
2023-12-09,Machado,A567,23.280952380952378,29.6,19.1,19.742857142857144,0.0,18362.2,81.66666666666667,100.0,57.0,905.1285714285715,1.6142857142857143,5.4,11.5,0,0.0
2023-12-10,Machado,A567,20.662499999999998,27.2,16.6,18.108333333333334,18.6,18122.4,86.125,100.0,65.0,905.025,1.8708333333333333,4.5,12.2,0,0.0
2023-12-11,Machado,A567,20.06086956521739,25.7,17.0,18.821739130434782,37.4,16445.5,93.26086956521739,100.0,70.0,904.2869565217391,1.9000000000000001,5.0,11.0,0,0.0
2023-12-12,Machado,A567,22.21666666666667,28.8,17.9,18.866666666666667,0.4,23357.0,82.79166666666667,100.0,55.0,906.2958333333332,1.5791666666666666,4.1,8.5,0,0.0
2023-12-13,Machado,A567,22.954166666666666,30.0,16.9,17.866666666666667,0.0,24654.8,75.625,99.0,49.0,905.4833333333332,1.1666666666666667,2.9,5.5,0,0.0
2023-12-14,Machado,A567,24.404347826086955,31.4,19.0,18.691304347826087,0.0,26555.4,73.26086956521739,100.0,39.0,904.9217391304348,1.4391304347826088,2.5,7.0,0,0.0
2023-12-15,Machado,A567,25.825,31.9,20.1,17.029166666666665,0.0,30974.0,60.583333333333336,92.0,36.0,905.5541666666667,1.4166666666666667,4.4,8.2,0,0.0
2023-12-16,Machado,A567,25.786363636363635,31.5,20.4,17.227272727272727,0.0,30946.899999999998,61.18181818181818,82.0,36.0,906.0318181818183,1.8136363636363635,4.1,7.7,0,0.0
2023-12-17,Machado,A567,24.108333333333334,31.6,17.9,17.541666666666668,9.200000000000001,29322.2,69.04166666666667,100.0,38.0,904.7916666666666,2.2416666666666667,8.6,18.8,0,0.0
2023-12-18,Machado,A567,23.650000000000002,30.5,18.3,18.349999999999998,0.2,26941.7,73.58333333333333,100.0,47.0,901.8291666666668,1.6291666666666667,7.1,13.8,0,0.0
