data,cidade,codigo_wmo,temp_ar_C_mean,temp_max_C_max,temp_min_C_min,temp_orvalho_C_mean,precip_mm_sum,radiacao_kJm2_sum,umidade_pct_mean,umidade_max_pct_max,umidade_min_pct_min,pressao_mB_mean,vento_vel_ms_mean,vento_vel_ms_max,vento_rajada_ms_max,geada
2018-12-31,Manhuacu,A556,19.233333333333334,20.4,18.7,17.366666666666664,0.0,0.0,88.66666666666667,91.0,83.0,923.1333333333333,1.6666666666666667,2.5,4.5,0
2019-01-01,Manhuacu,A556,22.704166666666666,28.4,18.2,18.433333333333334,0.0,27229.3,77.83333333333333,93.0,55.0,924.1708333333332,2.2666666666666666,4.9,9.1,0
2019-01-02,Manhuacu,A556,23.1125,29.7,18.3,18.82916666666667,0.0,29158.6,78.16666666666667,94.0,51.0,924.4958333333334,1.7625,5.1,8.1,0
2019-01-03,Manhuacu,A556,24.195833333333336,31.0,19.1,17.583333333333332,0.0,36873.6,69.875,94.0,33.0,922.8208333333333,1.7291666666666667,4.4,11.7,0
2019-01-04,Manhuacu,A556,23.191666666666666,29.7,18.8,18.245833333333334,3.6,29384.7,75.66666666666667,92.0,41.0,922.6458333333334,2.2708333333333335,5.2,10.3,0
2019-01-05,Manhuacu,A556,23.22083333333333,31.4,16.0,16.2,4.0,38321.9,68.95833333333333,96.0,25.0,922.5041666666666,2.066666666666667,4.4,12.4,0
2019-01-06,Manhuacu,A556,23.84583333333333,30.2,18.4,17.533333333333335,0.0,31098.5,69.5,93.0,45.0,923.1916666666666,2.058333333333333,4.3,10.2,0
2019-01-07,Manhuacu,A556,22.420833333333334,26.3,19.3,18.099999999999998,0.0,22560.8,76.95833333333333,91.0,63.0,924.4416666666666,2.2416666666666667,5.0,7.6,0
2019-01-08,Manhuacu,A556,22.370833333333334,28.3,16.4,17.033333333333335,0.0,31853.4,73.625,95.0,50.0,924.6666666666666,2.2666666666666666,5.4,9.3,0
2019-01-09,Manhuacu,A556,21.958333333333332,27.3,16.3,15.25,0.0,37165.8,68.125,92.0,38.0,924.0166666666668,3.0208333333333335,6.3,12.9,0
2019-01-10,Manhuacu,A556,22.4375,28.4,17.9,15.983333333333334,0.0,33925.2,69.25,89.0,34.0,923.9499999999999,2.4875000000000003,5.6,10.6,0
2019-01-11,Manhuacu,A556,23.391666666666666,29.5,18.1,17.7375,0.0,29595.6,71.95833333333333,93.0,48.0,924.2791666666667,1.6916666666666667,3.5,7.4,0
2019-01-12,Manhuacu,A556,23.020833333333332,28.7,18.7,18.4875,0.6,19539.7,76.66666666666667,94.0,52.0,923.6666666666666,1.6375,3.5,6.1,0
2019-01-13,Manhuacu,A556,23.1875,29.4,17.9,16.295833333333334,0.0,35029.1,67.58333333333333,92.0,38.0,924.2583333333333,1.9375,3.8,7.8,0
2019-01-14,Manhuacu,A556,23.208333333333332,29.5,18.8,17.162499999999998,0.0,24816.8,70.54166666666667,90.0,42.0,924.3458333333333,1.7249999999999999,4.6,7.4,0
2019-01-15,Manhuacu,A556,24.0,31.0,19.3,17.529166666666665,0.0,28881.8,69.0,88.0,43.0,924.3791666666666,1.5041666666666667,3.4,10.3,0
2019-01-16,Manhuacu,A556,24.016666666666666,31.4,17.6,18.825,0.6000000000000001,28343.600000000002,74.91666666666667,94.0,47.0,924.5833333333334,1.4875,4.0,8.4,0
2019-01-17,Manhuacu,A556,23.337500000000002,30.7,17.3,18.0625,17.2,28790.2,73.875,94.0,50.0,923.8666666666667,1.7874999999999999,4.6,15.6,0
2019-01-18,Manhuacu,A556,23.129166666666666,30.3,16.5,18.754166666666666,0.2,31861.2,77.75,96.0,51.0,923.0708333333333,1.5374999999999999,4.7,8.1,0
2019-01-19,Manhuacu,A556,23.570833333333336,30.5,18.6,17.150000000000002,0.0,35180.1,69.5,89.0,40.0,922.7166666666667,2.0500000000000003,4.7,8.5,0
2019-01-20,Manhuacu,A556,24.241666666666664,31.6,16.7,17.254166666666666,0.0,32211.0,67.54166666666667,93.0,38.0,923.25,1.8666666666666665,4.7,7.2,0
2019-01-21,Manhuacu,A556,23.7,29.8,19.9,17.5,0.0,25623.7,69.41666666666667,85.0,45.0,924.5333333333333,2.5541666666666667,5.4,7.7,0
2019-01-22,Manhuacu,A556,22.962500000000002,27.4,18.6,18.016666666666666,0.0,25362.1,74.20833333333333,90.0,59.0,924.525,2.3416666666666663,4.3,7.6,0
2019-01-23,Manhuacu,A556,23.05,29.2,18.8,16.337500000000002,0.0,39508.1,67.70833333333333,90.0,44.0,924.2958333333332,2.55,5.6,10.1,0
2019-01-24,Manhuacu,A556,22.804166666666664,28.6,16.3,16.645833333333332,0.0,38768.8,69.58333333333333,88.0,47.0,923.9208333333332,2.904166666666667,6.1,10.9,0
2019-01-25,Manhuacu,A556,22.412499999999998,27.7,19.4,17.508333333333333,0.0,21297.1,75.04166666666667,89.0,49.0,923.5291666666667,2.225,6.1,7.8,0
2019-01-26,Manhuacu,A556,23.349999999999998,29.1,18.2,15.920833333333334,0.0,29235.1,65.375,91.0,34.0,924.2041666666668,2.75,5.7,9.8,0
2019-01-27,Manhuacu,A556,23.662499999999998,29.5,18.8,16.266666666666666,0.0,32529.9,65.16666666666667,85.0,38.0,925.7666666666668,3.1875,6.6,11.7,0
2019-01-28,Manhuacu,A556,24.229166666666668,30.1,19.6,16.858333333333334,0.0,31662.6,65.91666666666667,90.0,37.0,926.625,2.9583333333333335,5.0,11.0,0
2019-01-29,Manhuacu,A556,22.858333333333334,31.4,16.7,16.650000000000002,9.8,35223.1,71.5,95.0,34.0,925.7875,2.1625,5.7,11.7,0
2019-01-30,Manhuacu,A556,23.320833333333336,31.8,17.6,16.629166666666666,0.2,32724.6,69.33333333333333,94.0,33.0,924.2458333333334,1.4166666666666667,5.1,8.6,0
2019-01-31,Manhuacu,A556,23.25,30.9,17.6,17.295833333333334,0.0,28701.1,71.08333333333333,91.0,43.0,923.0958333333333,1.5833333333333333,6.7,13.3,0
2019-02-01,Manhuacu,A556,23.958333333333332,30.3,18.1,16.683333333333334,0.0,36441.6,66.20833333333333,90.0,37.0,923.35,2.1458333333333335,4.8,9.6,0
2019-02-02,Manhuacu,A556,24.179166666666664,31.2,18.6,15.883333333333333,0.0,36635.2,61.833333333333336,85.0,34.0,923.1750000000001,1.9416666666666667,4.8,8.9,0
2019-02-03,Manhuacu,A556,24.316666666666666,32.5,17.5,17.662499999999998,0.0,32357.1,68.08333333333333,90.0,43.0,920.9958333333334,1.4708333333333332,5.0,8.0,0
2019-02-04,Manhuacu,A556,24.770833333333332,30.8,19.4,16.941666666666666,0.0,28850.1,63.0,83.0,42.0,921.1833333333334,2.0833333333333335,4.8,9.5,0
2019-02-05,Manhuacu,A556,21.75,28.5,19.2,18.287499999999998,1.4000000000000001,16679.8,81.5,92.0,53.0,921.9875000000001,2.3958333333333335,5.7,11.4,0
2019-02-06,Manhuacu,A556,20.875,25.6,18.5,18.245833333333334,13.4,15406.3,85.58333333333333,95.0,65.0,922.2041666666668,1.8375000000000001,4.5,8.0,0
2019-02-07,Manhuacu,A556,20.058333333333334,24.1,18.0,18.2375,25.4,11611.800000000001,89.375,96.0,72.0,920.5958333333333,2.125,4.7,9.1,0
2019-02-08,Manhuacu,A556,21.420833333333334,28.4,17.2,17.908333333333335,15.399999999999999,22297.3,82.04166666666667,96.0,51.0,920.6,1.075,2.8,13.1,0
2019-02-09,Manhuacu,A556,22.025000000000002,28.9,17.4,18.3,0.2,24795.4,80.83333333333333,95.0,52.0,921.5916666666667,1.625,3.3,7.5,0
2019-02-10,Manhuacu,A556,23.229166666666668,28.4,19.7,18.2375,0.0,23453.3,74.375,89.0,55.0,922.2416666666667,2.8208333333333333,5.2,8.4,0
2019-02-11,Manhuacu,A556,23.516666666666666,30.6,19.2,16.775000000000002,0.0,33512.1,68.625,88.0,36.0,923.7333333333332,2.7125,5.3,10.3,0
2019-02-12,Manhuacu,A556,22.729166666666668,28.9,18.1,17.275000000000002,0.0,30529.8,72.95833333333333,91.0,46.0,922.5583333333334,1.2458333333333333,3.0,5.9,0
2019-02-13,Manhuacu,A556,22.2625,28.0,19.0,18.195833333333333,3.4,15144.5,78.58333333333333,93.0,55.0,921.3000000000001,2.0458333333333334,5.7,11.0,0
2019-02-14,Manhuacu,A556,20.516666666666666,24.4,16.9,15.991666666666667,0.0,16531.2,76.0,93.0,57.0,923.3083333333334,1.5541666666666665,3.2,7.1,0
2019-02-15,Manhuacu,A556,21.141666666666666,26.5,16.9,17.783333333333335,0.0,14659.6,81.875,94.0,62.0,921.1333333333333,1.4000000000000001,4.6,6.9,0
2019-02-16,Manhuacu,A556,22.183333333333334,25.8,19.6,19.320833333333333,4.0,14107.7,84.125,93.0,70.0,919.3333333333334,2.308333333333333,8.1,13.3,0
2019-02-17,Manhuacu,A556,22.162499999999998,27.8,18.3,19.354166666666668,5.2,23181.3,85.04166666666667,95.0,59.0,920.8249999999999,1.6291666666666664,4.2,8.1,0
2019-02-18,Manhuacu,A556,22.46666666666667,28.8,18.1,18.991666666666667,4.2,23041.4,82.375,96.0,56.0,921.9291666666667,1.6458333333333333,5.8,10.1,0
2019-02-19,Manhuacu,A556,22.175,28.6,19.0,19.4875,13.0,21937.7,85.95833333333333,96.0,56.0,921.8208333333333,1.375,3.6,9.0,0
2019-02-20,Manhuacu,A556,23.208333333333332,30.2,19.2,19.345833333333335,0.0,24839.9,80.54166666666667,96.0,48.0,921.0416666666666,1.6291666666666667,3.9,6.9,0
2019-02-21,Manhuacu,A556,22.075,29.1,19.0,19.3125,2.2,14949.199999999999,85.0,94.0,58.0,923.4333333333334,1.6458333333333333,7.5,13.2,0
2019-02-22,Manhuacu,A556,23.375,30.5,18.1,19.266666666666666,0.0,26350.6,79.20833333333333,95.0,53.0,924.3583333333332,1.1166666666666667,3.3,6.1,0
2019-02-23,Manhuacu,A556,24.520833333333332,31.0,18.9,19.0,0.0,31286.600000000002,73.70833333333333,95.0,46.0,922.6458333333334,1.3416666666666668,4.5,8.2,0
2019-02-24,Manhuacu,A556,24.620833333333334,32.1,17.6,18.658333333333335,0.0,33605.5,71.875,95.0,43.0,920.5416666666666,1.4291666666666665,3.4,7.0,0
2019-02-25,Manhuacu,A556,24.054166666666664,33.4,18.5,18.95,1.6,32795.5,75.5,94.0,42.0,920.0416666666666,1.7874999999999999,10.8,17.8,0
2019-02-26,Manhuacu,A556,25.333333333333332,31.7,19.2,19.283333333333335,0.0,31370.4,71.375,93.0,37.0,920.4625,1.9833333333333334,6.2,10.7,0
2019-02-27,Manhuacu,A556,23.4375,29.7,18.3,18.570833333333333,4.6000000000000005,26821.3,76.0,94.0,44.0,921.9958333333334,1.8666666666666665,8.9,14.6,0
2019-02-28,Manhuacu,A556,22.6375,29.1,19.1,19.591666666666665,11.4,18800.4,84.0,95.0,57.0,922.4375,1.7333333333333334,6.8,14.3,0
2019-03-01,Manhuacu,A556,22.245833333333334,28.8,18.5,19.141666666666666,11.6,23237.1,83.66666666666667,95.0,58.0,923.2166666666667,1.929166666666667,5.7,9.7,0
2019-03-02,Manhuacu,A556,21.9875,28.1,18.7,19.195833333333333,2.6,22765.3,85.04166666666667,96.0,58.0,923.9916666666667,2.3125,6.1,9.5,0
2019-03-03,Manhuacu,A556,22.84166666666667,29.5,18.3,17.575,0.0,22095.0,73.79166666666667,93.0,46.0,923.4375,1.8291666666666666,3.9,8.2,0
2019-03-04,Manhuacu,A556,23.070833333333336,29.1,18.1,16.766666666666666,0.0,29002.9,69.91666666666667,90.0,39.0,924.5416666666666,2.029166666666667,4.5,8.6,0
2019-03-05,Manhuacu,A556,22.0625,29.5,18.2,18.1375,3.6,25825.0,79.75,94.0,48.0,925.3249999999999,1.5999999999999999,4.6,10.7,0
2019-03-06,Manhuacu,A556,22.05,28.4,18.6,18.370833333333334,0.0,21677.8,80.83333333333333,94.0,57.0,925.6916666666666,2.029166666666667,6.0,10.5,0
2019-03-07,Manhuacu,A556,23.416666666666668,28.8,18.4,17.9375,0.0,25641.6,73.08333333333333,94.0,46.0,925.8333333333334,1.8041666666666665,3.7,7.6,0
2019-03-08,Manhuacu,A556,24.066666666666666,30.9,19.4,19.258333333333333,13.8,27827.1,76.45833333333333,94.0,46.0,924.1791666666667,1.3875,3.1,8.0,0
2019-03-09,Manhuacu,A556,24.375,30.8,19.1,19.204166666666666,1.0,30470.0,75.25,95.0,42.0,922.6041666666666,1.3791666666666667,3.2,7.1,0
2019-03-10,Manhuacu,A556,23.391666666666666,31.8,19.7,19.575,26.2,27803.7,80.875,95.0,46.0,921.9208333333332,1.6291666666666667,3.8,20.0,0
2019-03-11,Manhuacu,A556,22.78333333333333,29.7,18.5,18.650000000000002,0.8,22734.8,78.70833333333333,94.0,55.0,922.3125,1.7125000000000001,4.9,13.6,0
2019-03-12,Manhuacu,A556,22.458333333333332,28.7,17.9,18.5625,0.0,22513.1,79.75,94.0,51.0,922.8916666666668,1.4000000000000001,4.3,7.6,0
2019-03-13,Manhuacu,A556,24.083333333333332,30.3,19.1,18.833333333333332,0.0,30199.0,74.5,94.0,44.0,922.5041666666666,1.6375,3.6,6.6,0
2019-03-14,Manhuacu,A556,24.191666666666666,31.4,19.9,18.770833333333332,0.0,29303.0,73.5,92.0,44.0,921.8958333333334,1.5833333333333333,5.2,11.8,0
2019-03-15,Manhuacu,A556,23.599999999999998,31.6,18.5,18.95,1.7999999999999998,28857.5,77.08333333333333,95.0,43.0,921.3541666666666,1.8250000000000002,4.4,10.6,0
2019-03-16,Manhuacu,A556,22.59166666666667,28.5,19.4,19.695833333333333,4.2,18261.8,84.41666666666667,95.0,59.0,921.875,1.6166666666666665,3.3,6.4,0
2019-03-17,Manhuacu,A556,23.441666666666666,28.9,20.4,19.108333333333334,0.0,21422.6,77.83333333333333,91.0,53.0,921.8249999999999,1.6958333333333335,3.7,7.2,0
2019-03-18,Manhuacu,A556,24.104166666666668,30.3,18.7,19.2375,0.0,26425.9,75.875,94.0,50.0,920.4,1.3041666666666667,3.8,6.6,0
2019-03-19,Manhuacu,A556,24.53333333333333,30.4,20.1,19.925,0.8,25636.5,76.79166666666667,93.0,51.0,918.6208333333334,1.7,3.5,6.6,0
2019-03-20,Manhuacu,A556,23.245833333333334,30.0,19.7,19.804166666666667,0.8,24380.9,82.08333333333333,94.0,54.0,917.975,1.7708333333333333,4.8,8.1,0
2019-03-21,Manhuacu,A556,21.383333333333336,25.9,19.7,18.837500000000002,2.8,11556.099999999999,86.0,94.0,62.0,919.1750000000001,1.5708333333333335,2.9,6.2,0
2019-03-22,Manhuacu,A556,19.775000000000002,21.7,18.1,16.4875,1.4,8976.9,81.5,93.0,67.0,922.2041666666668,2.3375,4.4,7.6,0
2019-03-23,Manhuacu,A556,19.020833333333332,22.5,16.7,16.308333333333334,3.2,11326.1,84.45833333333333,93.0,69.0,923.7916666666666,1.6208333333333333,3.7,7.1,0
2019-03-24,Manhuacu,A556,20.508333333333333,26.5,17.5,17.466666666666665,1.0,16509.7,83.79166666666667,95.0,58.0,923.275,1.1208333333333333,2.9,6.8,0
2019-03-25,Manhuacu,A556,21.683333333333334,29.2,15.3,16.7,0.2,31255.0,75.95833333333333,96.0,41.0,922.1458333333334,1.4875,3.6,6.7,0
2019-03-26,Manhuacu,A556,22.258333333333336,30.6,15.3,15.370833333333332,0.0,29462.7,69.20833333333333,96.0,29.0,922.7125,1.6958333333333335,5.7,9.0,0
2019-03-27,Manhuacu,A556,22.145833333333332,28.8,16.0,15.608333333333334,0.0,27700.399999999998,68.04166666666667,89.0,44.0,925.4250000000001,1.825,3.6,6.7,0
2019-03-28,Manhuacu,A556,21.325,29.0,14.1,15.237499999999999,0.0,26346.0,70.16666666666667,94.0,42.0,926.4666666666667,2.1708333333333334,4.4,8.1,0
2019-03-29,Manhuacu,A556,20.616666666666667,26.1,16.2,15.9625,0.0,17352.6,75.41666666666667,91.0,55.0,926.3083333333334,2.4,5.1,9.0,0
2019-03-30,Manhuacu,A556,20.679166666666667,28.0,14.8,14.729166666666666,0.0,21449.0,70.5,92.0,45.0,925.2833333333333,1.8833333333333335,4.4,7.6,0
2019-03-31,Manhuacu,A556,20.920833333333334,27.4,16.6,15.975,0.0,28142.100000000002,75.5,94.0,47.0,923.5833333333334,1.5208333333333333,3.3,7.5,0
2019-04-01,Manhuacu,A556,20.220833333333335,27.7,16.1,16.366666666666667,4.8,23423.7,80.75,95.0,47.0,922.8291666666668,1.3166666666666667,3.9,9.7,0
2019-04-02,Manhuacu,A556,20.270833333333332,26.3,16.2,17.295833333333334,0.2,16063.4,84.125,96.0,59.0,922.9916666666667,0.8208333333333333,2.6,5.0,0
2019-04-03,Manhuacu,A556,20.620833333333334,25.1,17.3,18.291666666666668,8.600000000000001,15616.5,87.0,95.0,68.0,921.375,1.0166666666666666,3.0,5.1,0
2019-04-04,Manhuacu,A556,22.479166666666668,29.0,18.0,18.8,0.2,20965.9,81.20833333333333,96.0,47.0,920.3416666666667,1.175,3.3,7.0,0
2019-04-05,Manhuacu,A556,23.549999999999997,29.7,18.7,19.158333333333335,0.0,25039.3,78.04166666666667,95.0,50.0,921.5708333333333,1.3416666666666668,3.5,7.6,0
2019-04-06,Manhuacu,A556,23.8125,30.5,19.3,19.275000000000002,0.0,22574.1,77.16666666666667,95.0,50.0,923.0208333333334,1.1333333333333333,3.6,6.4,0
2019-04-07,Manhuacu,A556,22.741666666666664,28.7,18.7,18.470833333333335,0.0,17976.1,78.08333333333333,92.0,53.0,924.0958333333333,1.3,4.4,6.9,0
2019-04-08,Manhuacu,A556,23.09166666666667,30.2,17.5,17.479166666666668,0.0,26201.600000000002,73.20833333333333,94.0,43.0,922.4625,1.5333333333333332,4.4,7.3,0
2019-04-09,Manhuacu,A556,22.795833333333334,29.5,18.9,18.629166666666666,3.4000000000000004,18593.4,78.75,95.0,53.0,921.2041666666668,1.616666666666667,4.2,10.2,0
2019-04-10,Manhuacu,A556,22.104166666666668,27.1,19.3,18.116666666666667,0.0,17352.2,78.91666666666667,94.0,57.0,921.8541666666666,2.1,4.9,8.6,0
2019-04-11,Manhuacu,A556,21.412499999999998,27.7,16.0,16.995833333333334,0.0,22823.6,77.45833333333333,94.0,53.0,922.875,1.6166666666666665,4.7,7.2,0
2019-04-12,Manhuacu,A556,21.733333333333334,29.5,16.7,17.075,0.0,23967.8,77.33333333333333,96.0,44.0,922.9708333333333,1.1083333333333334,3.0,6.1,0
2019-04-13,Manhuacu,A556,22.320833333333336,28.9,17.3,17.458333333333332,0.0,24954.8,76.125,95.0,46.0,923.3791666666666,1.2666666666666666,3.5,6.8,0
2019-04-14,Manhuacu,A556,22.058333333333334,27.0,19.0,18.620833333333334,8.8,15623.3,81.95833333333333,93.0,58.0,923.65,1.5291666666666668,4.1,7.2,0
2019-04-15,Manhuacu,A556,21.47083333333333,25.9,19.3,18.745833333333334,0.4,13135.9,85.08333333333333,94.0,62.0,924.2708333333334,1.7708333333333333,3.8,6.9,0
2019-04-16,Manhuacu,A556,21.2625,24.6,19.9,18.941666666666666,2.8000000000000003,11133.1,86.79166666666667,93.0,74.0,923.5375,1.9958333333333333,3.7,6.7,0
2019-04-17,Manhuacu,A556,20.895833333333332,25.7,18.4,18.983333333333334,52.6,14115.5,89.125,96.0,69.0,921.0833333333334,1.9166666666666667,5.3,9.7,0
2019-04-18,Manhuacu,A556,21.7625,27.9,17.7,17.875,0.0,20533.6,80.29166666666667,97.0,50.0,920.0041666666666,1.5958333333333332,4.5,8.4,0
2019-04-19,Manhuacu,A556,21.283333333333335,28.1,16.2,16.391666666666666,0.0,24857.7,76.25,95.0,41.0,921.7041666666668,1.1458333333333333,3.8,8.5,0
2019-04-20,Manhuacu,A556,20.7375,28.6,15.0,15.833333333333334,0.2,25815.3,76.375,95.0,42.0,922.2583333333333,1.2874999999999999,3.4,7.6,0
2019-04-21,Manhuacu,A556,21.029166666666665,28.6,14.8,16.974999999999998,0.0,22123.4,79.20833333333333,95.0,50.0,921.9166666666666,1.425,3.7,7.2,0
2019-04-22,Manhuacu,A556,21.05,27.0,17.0,17.7375,1.0,17365.2,82.33333333333333,95.0,57.0,922.6041666666666,1.4124999999999999,4.5,7.5,0
2019-04-23,Manhuacu,A556,21.75,27.8,17.4,17.958333333333332,0.2,21052.3,79.91666666666667,92.0,55.0,924.7333333333332,1.5833333333333333,4.4,6.9,0
2019-04-24,Manhuacu,A556,22.083333333333332,28.8,17.6,17.541666666666668,0.2,21249.2,76.95833333333333,94.0,44.0,926.1625,1.6916666666666667,3.3,6.6,0
2019-04-25,Manhuacu,A556,21.929166666666664,27.8,17.5,17.520833333333332,0.2,19443.100000000002,77.58333333333333,94.0,50.0,926.2875,1.3,2.7,6.3,0
2019-04-26,Manhuacu,A556,20.974999999999998,27.8,15.0,16.64166666666667,0.2,24205.7,78.33333333333333,96.0,46.0,925.7166666666667,0.8916666666666666,2.9,6.8,0
2019-04-27,Manhuacu,A556,20.712500000000002,24.9,16.9,17.645833333333332,0.0,11350.5,83.45833333333333,95.0,66.0,924.3333333333334,0.7999999999999999,2.2,5.4,0
2019-04-28,Manhuacu,A556,21.070833333333333,28.5,15.1,16.95,0.0,20904.1,79.29166666666667,96.0,50.0,921.4458333333333,1.1791666666666667,3.5,7.4,0
2019-04-29,Manhuacu,A556,21.045833333333334,28.2,16.2,17.558333333333334,10.0,20177.3,81.95833333333333,95.0,52.0,920.3791666666666,1.2916666666666667,5.2,9.8,0
2019-04-30,Manhuacu,A556,21.395833333333332,26.5,17.3,17.3125,0.0,20753.9,78.625,95.0,55.0,923.4916666666667,1.5166666666666666,3.9,6.1,0
2019-05-01,Manhuacu,A556,20.779166666666665,26.1,18.2,17.474999999999998,0.8,14659.2,82.08333333333333,93.0,59.0,923.8125,1.2833333333333334,3.8,7.5,0
2019-05-02,Manhuacu,A556,20.608333333333334,24.0,18.2,18.570833333333333,0.0,7703.6,88.20833333333333,95.0,73.0,922.975,1.1291666666666667,2.6,4.9,0
2019-05-03,Manhuacu,A556,20.966666666666665,25.2,17.6,19.008333333333333,0.4,12388.5,89.0,96.0,70.0,923.9416666666666,1.0791666666666666,3.6,6.1,0
2019-05-04,Manhuacu,A556,21.8625,28.0,18.4,18.241666666666667,0.0,20081.0,81.29166666666667,95.0,51.0,925.1333333333333,1.6166666666666665,3.9,6.7,0
2019-05-05,Manhuacu,A556,21.150000000000002,26.2,17.3,16.658333333333335,0.0,21857.1,77.70833333333333,95.0,51.0,925.625,1.6208333333333333,4.7,8.8,0
2019-05-06,Manhuacu,A556,23.86,27.1,19.9,16.57,0.0,18618.6,64.4,87.0,52.0,925.03,1.97,3.0,5.9,0
2019-05-07,Manhuacu,A556,23.95625,29.1,18.2,17.025,0.0,24624.4,66.875,90.0,47.0,922.9,1.64375,3.4,5.5,0
2019-05-08,Manhuacu,A556,19.283333333333335,23.5,17.4,17.820833333333333,13.2,6340.5,91.375,95.0,76.0,924.6333333333333,1.4458333333333335,2.7,6.4,0
2019-05-09,Manhuacu,A556,18.104166666666668,21.6,15.9,15.4375,0.0,8503.300000000001,84.66666666666667,93.0,70.0,924.8874999999999,1.2541666666666667,2.7,4.6,0
2019-05-10,Manhuacu,A556,18.425,22.3,14.8,16.116666666666667,0.2,9106.9,87.08333333333333,96.0,69.0,923.4458333333333,0.7083333333333334,1.8,3.8,0
2019-05-11,Manhuacu,A556,19.1375,25.1,16.0,16.220833333333335,0.0,13449.800000000001,84.33333333333333,95.0,58.0,923.25,1.05,3.0,5.1,0
2019-05-12,Manhuacu,A556,20.058333333333334,27.2,14.7,16.095833333333335,0.0,22593.0,80.125,96.0,53.0,924.3916666666668,0.7791666666666667,3.2,5.7,0
2019-05-13,Manhuacu,A556,20.854166666666668,28.7,14.4,16.4375,0.0,18780.7,78.04166666666667,96.0,50.0,924.5458333333332,1.0208333333333333,3.8,7.0,0
2019-05-14,Manhuacu,A556,21.291666666666668,27.8,16.8,17.525000000000002,0.0,19555.8,80.54166666666667,95.0,54.0,923.2208333333333,1.1375,3.5,6.8,0
2019-05-15,Manhuacu,A556,19.875,26.8,16.8,17.429166666666667,2.4,12079.0,86.33333333333333,95.0,60.0,922.6999999999999,1.6458333333333333,4.2,7.4,0
2019-05-16,Manhuacu,A556,19.150000000000002,22.9,16.9,16.141666666666666,1.8,12615.0,83.33333333333333,93.0,67.0,924.7083333333334,1.8833333333333335,3.6,7.0,0
2019-05-17,Manhuacu,A556,17.733333333333334,21.3,15.7,15.658333333333333,3.8000000000000003,6416.6,87.875,95.0,75.0,924.725,1.2458333333333333,3.8,5.7,0
2019-05-18,Manhuacu,A556,18.279166666666665,21.4,16.2,16.175,2.0,10679.2,87.91666666666667,95.0,73.0,924.6541666666667,1.3583333333333334,3.0,5.9,0
2019-05-19,Manhuacu,A556,19.166666666666668,25.1,14.8,16.129166666666666,0.0,19148.0,83.5,96.0,57.0,924.0458333333332,1.0541666666666667,2.8,4.8,0
2019-05-20,Manhuacu,A556,18.879166666666666,26.4,12.8,14.254166666666668,0.4,23775.4,77.70833333333333,97.0,35.0,923.6125000000001,1.175,3.6,7.0,0
2019-05-21,Manhuacu,A556,18.76666666666667,26.5,11.3,13.8125,0.0,23168.7,76.0,96.0,37.0,923.7833333333333,1.1958333333333333,4.2,8.4,0
2019-05-22,Manhuacu,A556,18.620833333333334,26.1,12.2,14.420833333333334,0.0,22670.5,78.70833333333333,96.0,44.0,923.5541666666667,1.0208333333333333,3.3,6.1,0
2019-05-23,Manhuacu,A556,19.462500000000002,27.0,13.0,14.758333333333333,0.0,20539.4,76.54166666666667,95.0,46.0,922.8833333333333,1.1083333333333334,3.4,6.6,0
2019-05-24,Manhuacu,A556,19.6375,27.7,13.5,15.458333333333334,0.0,18991.7,79.16666666666667,96.0,46.0,921.7624999999999,1.2458333333333333,3.5,7.0,0
2019-05-25,Manhuacu,A556,20.258333333333333,27.4,15.2,16.020833333333332,0.0,20257.3,78.625,95.0,51.0,921.5416666666666,1.3833333333333335,4.4,9.8,0
2019-05-26,Manhuacu,A556,19.766666666666666,26.9,14.3,14.166666666666666,0.0,20109.9,72.04166666666667,94.0,48.0,923.9458333333333,1.3,3.0,5.2,0
2019-05-27,Manhuacu,A556,19.608333333333334,26.0,15.3,15.391666666666666,0.0,16176.1,78.04166666666667,95.0,49.0,924.9958333333334,1.4916666666666665,4.0,7.2,0
2019-05-28,Manhuacu,A556,19.345833333333335,26.1,13.8,15.641666666666666,0.0,19283.3,80.83333333333333,96.0,53.0,924.4125,1.1624999999999999,4.2,7.4,0
2019-05-29,Manhuacu,A556,19.420833333333334,27.9,12.3,15.387500000000001,0.0,19135.6,79.625,96.0,48.0,924.75,0.7916666666666666,2.7,7.2,0
2019-05-30,Manhuacu,A556,19.541666666666668,26.0,14.6,14.991666666666667,0.0,21481.8,77.45833333333333,96.0,44.0,924.3791666666666,2.0500000000000003,6.1,9.2,0
2019-05-31,Manhuacu,A556,19.575,26.9,14.5,15.770833333333334,0.0,17068.0,80.375,94.0,52.0,922.8041666666667,1.4749999999999999,4.6,8.9,0
2019-06-01,Manhuacu,A556,20.141666666666666,28.3,12.8,14.799999999999999,0.0,21981.6,74.70833333333333,96.0,41.0,922.3833333333333,1.125,3.3,7.3,0
2019-06-02,Manhuacu,A556,19.729166666666668,28.3,13.4,14.304166666666667,0.0,20112.0,74.0,95.0,36.0,923.4666666666667,1.0875000000000001,3.1,6.6,0
2019-06-03,Manhuacu,A556,19.783333333333335,26.6,14.8,15.620833333333332,7.4,17230.0,78.625,95.0,52.0,925.2166666666667,1.9333333333333333,5.9,15.8,0
2019-06-04,Manhuacu,A556,17.683333333333334,24.2,13.5,13.133333333333333,0.4,19287.5,76.54166666666667,97.0,50.0,926.5625,2.3666666666666667,5.7,9.8,0
