date,preco_cafe,cambio_brl
2022-05-18,218.60000610351562,4.9380998611450195
2022-05-19,218.6999969482422,4.96750020980835
2022-05-20,215.85000610351562,4.929999828338623
2022-05-23,215.75,4.880199909210205
2022-05-24,213.64999389648438,4.813499927520752
2022-05-25,217.0500030517578,4.817800045013428
2022-05-26,226.60000610351562,4.822800159454346
2022-05-27,229.4499969482422,4.768199920654297
2022-05-31,231.25,4.752399921417236
2022-06-01,239.4499969482422,4.730400085449219
2022-06-02,238.25,4.815499782562256
2022-06-03,232.39999389648438,4.7957000732421875
2022-06-06,237.5500030517578,4.775000095367432
2022-06-07,232.14999389648438,4.7941999435424805
2022-06-08,231.85000610351562,4.867526054382324
2022-06-09,234.64999389648438,4.898099899291992
2022-06-10,228.89999389648438,4.903299808502197
2022-06-13,223.35000610351562,4.984000205993652
2022-06-14,226.9499969482422,5.113399982452393
2022-06-15,228.5,5.116099834442139
2022-06-16,231.9499969482422,5.052000045776367
2022-06-17,227.64999389648438,5.052199840545654
2022-06-21,233.10000610351562,5.18720006942749
2022-06-22,238.60000610351562,5.122799873352051
2022-06-23,232.4499969482422,5.193600177764893
2022-06-24,226.60000610351562,5.23799991607666
2022-06-27,226.0,5.241399765014648
2022-06-28,221.89999389648438,5.236800193786621
2022-06-29,232.64999389648438,5.266600131988525
2022-06-30,233.60000610351562,5.1809000968933105
2022-07-01,228.4499969482422,5.251999855041504
2022-07-05,224.64999389648438,5.3282999992370605
2022-07-06,222.5,5.385200023651123
2022-07-07,222.1999969482422,5.427999973297119
2022-07-08,222.89999389648438,5.338200092315674
2022-07-11,216.89999389648438,5.254000186920166
2022-07-12,209.25,5.377200126647949
2022-07-13,211.25,5.436500072479248
2022-07-14,199.1999969482422,5.390900135040283
2022-07-15,203.6999969482422,5.422800064086914
2022-07-18,219.10000610351562,5.410099983215332
2022-07-19,220.39999389648438,5.436800003051758
2022-07-20,218.14999389648438,5.413099765777588
2022-07-21,215.85000610351562,5.470200061798096
2022-07-22,206.6999969482422,5.497799873352051
2022-07-25,210.0500030517578,5.496699810028076
2022-07-26,213.1999969482422,5.356299877166748
2022-07-27,219.10000610351562,5.350100040435791
2022-07-28,218.39999389648438,5.243000030517578
2022-07-29,217.1999969482422,5.182700157165527
2022-08-01,213.1999969482422,5.171199798583984
2022-08-02,209.89999389648438,5.184000015258789
2022-08-03,214.64999389648438,5.277699947357178
2022-08-04,219.3000030517578,5.282700061798096
2022-08-05,209.4499969482422,5.211100101470947
2022-08-08,211.85000610351562,5.164599895477295
2022-08-09,212.75,5.110099792480469
2022-08-10,220.4499969482422,5.123700141906738
2022-08-11,223.9499969482422,5.093699932098389
2022-08-12,226.60000610351562,5.1570000648498535
2022-08-15,225.5,5.074900150299072
2022-08-16,219.35000610351562,5.095600128173828
2022-08-17,217.4499969482422,5.1417388916015625
2022-08-18,214.6999969482422,5.164999961853027
2022-08-19,215.9499969482422,5.166999816894531
2022-08-22,224.3000030517578,5.168399810791016
2022-08-23,230.64999389648438,5.156099796295166
2022-08-24,242.9499969482422,5.103499889373779
2022-08-25,243.39999389648438,5.110099792480469
2022-08-26,242.0,5.108699798583984
2022-08-29,240.5,5.0625
2022-08-30,239.14999389648438,5.027200222015381
2022-08-31,239.10000610351562,5.1219000816345215
2022-09-01,236.35000610351562,5.181700229644775
2022-09-02,232.64999389648438,5.2403998374938965
2022-09-06,233.89999389648438,5.153900146484375
2022-09-07,226.89999389648438,5.247200012207031
2022-09-08,225.85000610351562,5.246699810028076
2022-09-09,231.5,5.2133002281188965
2022-09-12,227.75,5.146299839019775
2022-09-13,223.9499969482422,5.0920000076293945
2022-09-14,217.60000610351562,5.189799785614014
2022-09-15,219.14999389648438,5.162700176239014
2022-09-16,218.0500030517578,5.246099948883057
2022-09-19,224.0500030517578,5.250699996948242
2022-09-20,228.10000610351562,5.170899868011475
2022-09-21,221.3000030517578,5.141499996185303
2022-09-22,223.5500030517578,5.170400142669678
2022-09-23,220.4499969482422,5.115499973297119
2022-09-26,223.8000030517578,5.258800029754639
2022-09-27,224.35000610351562,5.389400005340576
2022-09-28,228.6999969482422,5.3780999183654785
2022-09-29,225.6999969482422,5.374199867248535
2022-09-30,221.5500030517578,5.396200180053711
2022-10-03,215.75,5.414299964904785
2022-10-04,219.3000030517578,5.16349983215332
2022-10-05,224.64999389648438,5.17579984664917
2022-10-06,217.6999969482422,5.195199966430664
2022-10-07,218.10000610351562,5.220099925994873
2022-10-10,217.4499969482422,5.198400020599365
2022-10-11,217.85000610351562,5.186800003051758
2022-10-12,209.75,5.292099952697754
2022-10-13,202.14999389648438,5.291500091552734
2022-10-14,196.6999969482422,5.259799957275391
2022-10-17,195.5500030517578,5.327400207519531
2022-10-18,195.10000610351562,5.2773590087890625
2022-10-19,192.3000030517578,5.239799976348877
2022-10-20,191.0500030517578,5.269199848175049
2022-10-21,190.89999389648438,5.216599941253662
2022-10-24,190.39999389648438,5.163400173187256
2022-10-25,185.8000030517578,5.30620002746582
2022-10-26,179.75,5.315199851989746
2022-10-27,178.85000610351562,5.383900165557861
2022-10-28,169.8000030517578,5.339200019836426
2022-10-31,177.6999969482422,5.28849983215332
2022-11-01,174.60000610351562,5.178800106048584
2022-11-02,182.14999389648438,5.142399787902832
2022-11-03,172.1999969482422,5.142600059509277
2022-11-04,175.75,5.1149001121521
2022-11-07,170.5500030517578,5.078132152557373
2022-11-08,166.4499969482422,5.153326988220215
2022-11-09,165.14999389648438,5.14300012588501
2022-11-10,171.0,5.185200214385986
2022-11-11,170.10000610351562,5.341579914093018
2022-11-14,166.1999969482422,5.279058933258057
2022-11-15,156.75,5.331200122833252
2022-11-16,155.4499969482422,5.331699848175049
2022-11-17,152.6999969482422,5.39900016784668
2022-11-18,151.3000030517578,5.422100067138672
2022-11-21,157.5,5.38129997253418
2022-11-22,161.8000030517578,5.318600177764893
2022-11-23,160.10000610351562,5.357699871063232
2022-11-25,163.5500030517578,5.320000171661377
2022-11-28,160.64999389648438,5.4085001945495605
2022-11-29,166.6999969482422,5.364699840545654
2022-11-30,167.6999969482422,5.268199920654297
2022-12-01,163.35000610351562,5.181589126586914
2022-12-02,160.14999389648438,5.183599948883057
2022-12-05,160.14999389648438,5.2179999351501465
2022-12-06,161.0500030517578,5.28000020980835
2022-12-07,157.6999969482422,5.234000205993652
2022-12-08,156.89999389648438,5.203999996185303
2022-12-09,157.75,5.224299907684326
2022-12-12,166.35000610351562,5.235000133514404
2022-12-13,167.14999389648438,5.321300029754639
2022-12-14,168.3000030517578,5.292799949645996
2022-12-15,171.5,5.277200222015381
2022-12-16,164.14999389648438,5.311800003051758
2022-12-19,164.0500030517578,5.306509017944336
2022-12-20,167.8000030517578,5.291600227355957
2022-12-21,169.35000610351562,5.198400020599365
2022-12-22,168.89999389648438,5.199900150299072
2022-12-23,172.0,5.165599822998047
2022-12-27,166.9499969482422,5.21750020980835
2022-12-28,173.5500030517578,5.292300224304199
2022-12-29,170.0500030517578,5.2667999267578125
2022-12-30,167.3000030517578,5.284599781036377
2023-01-03,166.3000030517578,5.360130786895752
2023-01-04,161.3000030517578,5.478499889373779
2023-01-05,160.5500030517578,5.430099964141846
2023-01-06,158.3000030517578,5.349800109863281
2023-01-09,158.0500030517578,5.224400043487549
2023-01-10,150.89999389648438,5.253699779510498
2023-01-11,143.89999389648438,5.198299884796143
2023-01-12,149.39999389648438,5.1585001945495605
2023-01-13,151.6999969482422,5.107699871063232
2023-01-17,151.10000610351562,5.145999908447266
2023-01-18,155.0,5.099599838256836
2023-01-19,154.60000610351562,5.185299873352051
2023-01-20,154.8000030517578,5.172999858856201
2023-01-23,158.5500030517578,5.206299781799316
2023-01-24,159.85000610351562,5.205900192260742
2023-01-25,162.4499969482422,5.138400077819824
2023-01-26,167.14999389648438,5.072199821472168
2023-01-27,169.89999389648438,5.062745094299316
2023-01-30,170.39999389648438,5.1072001457214355
2023-01-31,181.75,5.1149001121521
2023-02-01,175.89999389648438,5.072199821472168
2023-02-02,177.89999389648438,5.053500175476074
2023-02-03,172.8000030517578,5.049200057983398
2023-02-06,175.6999969482422,5.149799823760986
2023-02-07,177.0500030517578,5.145699977874756
2023-02-08,175.60000610351562,5.2093000411987305
2023-02-09,173.64999389648438,5.19950008392334
2023-02-10,174.75,5.2895002365112305
2023-02-13,177.0500030517578,5.213482856750488
2023-02-14,183.5500030517578,5.158400058746338
2023-02-15,176.85000610351562,5.191500186920166
2023-02-16,180.6999969482422,5.2179999351501465
2023-02-17,188.6999969482422,5.216800212860107
2023-02-21,194.4499969482422,5.1666998863220215
2023-02-22,199.5,5.166500091552734
2023-02-23,193.64999389648438,5.151199817657471
2023-02-24,191.1999969482422,5.136199951171875
2023-02-27,190.6999969482422,5.207799911499023
2023-02-28,190.39999389648438,5.199699878692627
2023-03-01,185.3000030517578,5.235899925231934
2023-03-02,183.9499969482422,5.178299903869629
2023-03-03,180.8000030517578,5.1996002197265625
2023-03-06,182.4499969482422,5.194399833679199
2023-03-07,184.5500030517578,5.152200222015381
2023-03-08,179.5500030517578,5.190000057220459
2023-03-09,178.0,5.144400119781494
2023-03-10,182.25,5.163700103759766
2023-03-13,183.1999969482422,5.21560001373291
2023-03-14,180.89999389648438,5.245699882507324
2023-03-15,178.0500030517578,5.251699924468994
2023-03-16,185.5,5.287099838256836
2023-03-17,183.0,5.229599952697754
2023-03-20,184.89999389648438,5.2778000831604
2023-03-21,186.6999969482422,5.2357001304626465
2023-03-22,178.0,5.240900039672852
2023-03-23,174.3000030517578,5.236100196838379
2023-03-24,179.25,5.2967000007629395
2023-03-27,176.89999389648438,5.245100021362305
2023-03-28,173.75,5.1971001625061035
2023-03-29,169.6999969482422,5.164400100708008
2023-03-30,169.8000030517578,5.134200096130371
2023-03-31,170.5,5.092700004577637
2023-04-03,176.25,5.062300205230713
2023-04-04,174.85000610351562,5.0630998611450195
2023-04-05,180.14999389648438,5.070700168609619
2023-04-06,183.60000610351562,5.033199787139893
2023-04-10,182.60000610351562,5.0543999671936035
2023-04-11,190.5,5.065299987792969
2023-04-12,190.25,5.004000186920166
2023-04-13,196.10000610351562,4.916900157928467
2023-04-14,193.39999389648438,4.926700115203857
2023-04-17,201.0,4.908699989318848
2023-04-18,205.25,4.939799785614014
2023-04-19,202.5500030517578,4.984300136566162
2023-04-20,195.89999389648438,5.0742998123168945
2023-04-21,194.1999969482422,5.047699928283691
2023-04-24,196.75,5.047900199890137
2023-04-25,192.4499969482422,5.033400058746338
2023-04-26,195.85000610351562,5.053100109100342
2023-04-27,192.10000610351562,5.043000221252441
2023-04-28,189.85000610351562,4.976200103759766
2023-05-01,189.25,4.986000061035156
2023-05-02,190.64999389648438,4.9878997802734375
2023-05-03,189.1999969482422,5.038400173187256
2023-05-04,186.39999389648438,4.9944000244140625
2023-05-05,191.0,4.982600212097168
2023-05-08,186.89999389648438,4.951700210571289
2023-05-09,188.0,5.007999897003174
2023-05-10,187.4499969482422,4.985899925231934
2023-05-11,185.8000030517578,4.94290018081665
2023-05-12,186.0,4.929500102996826
2023-05-15,193.0500030517578,4.920199871063232
2023-05-16,190.35000610351562,4.887899875640869
2023-05-17,189.85000610351562,4.9394001960754395
2023-05-18,190.4499969482422,4.937699794769287
2023-05-19,192.0,4.964399814605713
2023-05-22,189.1999969482422,4.996799945831299
2023-05-23,187.4499969482422,4.966100215911865
2023-05-24,188.0,4.971199989318848
2023-05-25,182.6999969482422,4.958600044250488
2023-05-26,181.60000610351562,5.035200119018555
2023-05-30,177.10000610351562,5.018099784851074
2023-05-31,178.64999389648438,5.034800052642822
2023-06-01,183.0500030517578,5.054800033569336
2023-06-02,180.3000030517578,5.0131001472473145
2023-06-05,183.10000610351562,4.956600189208984
2023-06-06,182.60000610351562,4.925600051879883
2023-06-07,185.39999389648438,4.9120001792907715
2023-06-08,194.85000610351562,4.922399997711182
2023-06-09,190.64999389648438,4.922100067138672
2023-06-12,185.5500030517578,4.877900123596191
2023-06-13,182.75,4.860599994659424
2023-06-14,184.39999389648438,4.861000061035156
2023-06-15,187.0,4.815000057220459
2023-06-16,184.89999389648438,4.809199810028076
2023-06-20,177.4499969482422,4.776899814605713
2023-06-21,172.0,4.789299964904785
2023-06-22,171.6999969482422,4.76230001449585
2023-06-23,168.0500030517578,4.7697367668151855
2023-06-26,167.9499969482422,4.7855000495910645
2023-06-27,169.4499969482422,4.767300128936768
2023-06-28,165.64999389648438,4.810500144958496
2023-06-29,163.60000610351562,4.850500106811523
2023-06-30,161.0,4.855599880218506
2023-07-03,162.5,4.784200191497803
2023-07-05,161.0500030517578,4.839900016784668
2023-07-06,162.35000610351562,4.8471999168396
2023-07-07,162.8000030517578,4.918700218200684
2023-07-10,161.75,4.8709001541137695
2023-07-11,159.3000030517578,4.898200035095215
2023-07-12,158.75,4.851500034332275
2023-07-13,159.35000610351562,4.81689977645874
2023-07-14,161.9499969482422,4.7947998046875
2023-07-17,154.75,4.788099765777588
2023-07-18,155.25,4.805799961090088
2023-07-19,152.4499969482422,4.809299945831299
2023-07-20,158.0500030517578,4.789899826049805
2023-07-21,161.85000610351562,4.796899795532227
2023-07-24,163.0,4.777400016784668
2023-07-25,161.85000610351562,4.725500106811523
2023-07-26,163.14999389648438,4.748899936676025
2023-07-27,161.4499969482422,4.736199855804443
2023-07-28,157.89999389648438,4.741600036621094
2023-07-31,164.64999389648438,4.723299980163574
2023-08-01,164.5500030517578,4.724699974060059
2023-08-02,166.9499969482422,4.791999816894531
2023-08-03,164.75,4.810400009155273
2023-08-04,161.35000610351562,4.916399955749512
2023-08-07,163.9499969482422,4.88539981842041
2023-08-08,161.35000610351562,4.89900016784668
2023-08-09,160.75,4.898600101470947
2023-08-10,159.89999389648438,4.901700019836426
2023-08-11,157.8000030517578,4.891499996185303
2023-08-14,151.10000610351562,4.910999774932861
2023-08-15,149.25,4.962100028991699
2023-08-16,148.89999389648438,4.9832000732421875
2023-08-17,147.0,4.9868998527526855
2023-08-18,147.4499969482422,4.975500106811523
2023-08-21,147.5500030517578,4.966899871826172
2023-08-22,146.60000610351562,4.978700160980225
2023-08-23,152.9499969482422,4.937099933624268
2023-08-24,153.0,4.855100154876709
2023-08-25,151.75,4.880300045013428
2023-08-28,151.8000030517578,4.8703999519348145
2023-08-29,151.35000610351562,4.872600078582764
2023-08-30,153.35000610351562,4.85129976272583
2023-08-31,152.6999969482422,4.888400077819824
2023-09-01,150.9499969482422,4.953800201416016
2023-09-05,151.39999389648438,4.936200141906738
2023-09-06,151.75,4.966700077056885
2023-09-07,147.39999389648438,4.9770002365112305
2023-09-08,146.25,4.976099967956543
2023-09-11,151.5500030517578,4.982999801635742
2023-09-12,150.6999969482422,4.9293999671936035
2023-09-13,151.0500030517578,4.946599960327148
2023-09-14,153.10000610351562,4.91540002822876
2023-09-15,158.25,4.868199825286865
2023-09-18,158.6999969482422,4.867000102996826
2023-09-19,167.5,4.853700160980225
2023-09-20,158.1999969482422,4.865799903869629
2023-09-21,154.85000610351562,4.878799915313721
2023-09-22,151.14999389648438,4.934899806976318
2023-09-25,148.8000030517578,4.933899879455566
2023-09-26,150.85000610351562,4.968299865722656
2023-09-27,149.25,4.986199855804443
2023-09-28,147.1999969482422,5.042200088500977
2023-09-29,146.14999389648438,5.032800197601318
2023-10-02,149.10000610351562,5.042799949645996
2023-10-03,148.75,5.061500072479248
2023-10-04,146.35000610351562,5.166299819946289
2023-10-05,145.39999389648438,5.154600143432617
2023-10-06,146.0500030517578,5.164999961853027
2023-10-09,146.0500030517578,5.145699977874756
2023-10-10,147.5,5.135200023651123
