date,preco_cafe,cotacao_dolar,index,chuva,temp,temp_max,temp_min,umidade
2014-08-14,184.10000610351562,2.2785000801086426,956,0.0,15.4875,19.6,12.1,75.70833333333333
2014-08-15,188.75,2.2639000415802,957,0.0,16.57083333333333,24.0,12.5,70.54166666666667
2014-08-18,188.89999389648438,2.2455999851226807,960,0.6000000000000001,17.474999999999998,25.6,10.7,78.29166666666667
2014-08-19,182.1999969482422,2.255199909210205,961,0.0,19.17083333333333,26.4,12.4,60.958333333333336
2014-08-20,184.10000610351562,2.243499994277954,962,0.0,18.591666666666665,26.7,12.2,64.75
2014-08-21,183.75,2.2572999000549316,963,0.0,19.316666666666663,27.3,11.5,54.125
2014-08-22,181.60000610351562,2.2667999267578125,964,0.0,19.73333333333333,28.3,10.8,52.54166666666666
2014-08-25,182.75,2.272900104522705,967,0.0,20.254166666666663,29.8,9.6,35.625
2014-08-26,193.10000610351562,2.282900094985962,968,0.0,21.691666666666663,31.1,12.4,35.833333333333336
2014-08-27,192.39999389648438,2.2585999965667725,969,0.0,21.4125,29.0,17.0,48.25
2014-08-28,194.64999389648438,2.2435998916625977,970,1.6,19.9375,28.2,14.0,69.16666666666667
2014-08-29,195.75,2.2372000217437744,971,0.2,18.17083333333333,25.1,12.3,75.375
2014-09-02,204.4499969482422,2.2430999279022217,975,0.0,20.729166666666668,30.6,11.6,62.91666666666666
2014-09-03,197.3000030517578,2.239799976348877,976,14.0,20.57083333333333,26.8,14.8,68.66666666666667
2014-09-04,197.4499969482422,2.2339999675750732,977,0.0,18.866666666666664,26.3,11.4,65.875
2014-09-05,192.85000610351562,2.239300012588501,978,0.0,16.195833333333333,22.6,11.5,60.958333333333336
2014-09-08,189.64999389648438,2.237799882888794,981,0.0,18.575000000000003,25.2,13.2,58.29166666666666
2014-09-09,188.10000610351562,2.265000104904175,982,0.0,19.70833333333333,28.0,11.5,50.16666666666666
2014-09-10,177.0,2.2832000255584717,983,0.0,20.8,28.5,13.4,48.75
2014-09-11,180.5500030517578,2.2852001190185547,984,0.0,21.71666666666667,31.2,12.0,47.083333333333336
2014-09-12,179.64999389648438,2.2948999404907227,985,0.0,23.241666666666664,31.1,14.0,36.04166666666666
2014-09-15,177.3000030517578,2.271899938583374,988,0.0,21.95833333333333,30.4,13.5,45.54166666666666
2014-09-16,180.60000610351562,2.3394999504089355,989,0.0,23.933333333333326,31.3,15.9,43.75
2014-09-17,180.64999389648438,2.333699941635132,990,0.0,22.8625,31.7,15.3,56.458333333333336
2014-09-19,178.0,2.3631999492645264,992,0.0,23.162500000000005,30.6,17.2,54.833333333333336
2014-09-22,179.39999389648438,2.365000009536743,995,0.2,18.625,26.5,12.8,65.875
2014-09-23,180.89999389648438,2.395699977874756,996,0.0,19.35833333333333,29.7,10.2,52.41666666666666
2014-09-24,189.10000610351562,2.4096999168395996,997,0.0,22.041666666666668,30.9,13.1,39.125
2014-09-25,182.3000030517578,2.3794000148773193,998,0.0,21.32083333333333,28.7,14.6,47.583333333333336
2014-09-26,186.0500030517578,2.4251999855041504,999,1.0,20.7125,24.0,17.6,71.16666666666667
2014-09-29,191.25,2.419800043106079,1002,3.8,24.45416666666667,32.8,18.3,66.16666666666667
2014-09-30,193.35000610351562,2.44350004196167,1003,11.8,23.075000000000006,27.9,18.8,75.70833333333333
2014-10-01,200.39999389648438,2.4358999729156494,1004,0.0,22.59166666666667,30.3,16.9,70.875
2014-10-02,208.60000610351562,2.4816999435424805,1005,0.0,21.55,28.0,15.0,62.5
2014-10-03,206.5,2.4921000003814697,1006,0.0,17.583333333333336,26.8,11.3,58.375
2014-10-06,220.8000030517578,2.454900026321411,1009,0.0,17.099999999999998,25.4,10.5,50.125
2014-10-07,216.35000610351562,2.425299882888794,1010,0.0,17.625,24.1,11.2,56.29166666666666
2014-10-08,214.4499969482422,2.393199920654297,1011,0.0,19.854166666666668,28.1,11.5,43.125
2014-10-09,221.64999389648438,2.374000072479248,1012,0.0,21.937500000000004,30.2,12.9,38.29166666666666
2014-10-10,220.39999389648438,2.39490008354187,1013,0.0,23.541666666666668,32.0,14.9,35.916666666666664
2014-10-13,218.10000610351562,2.385999917984009,1016,0.0,26.57083333333334,34.4,18.1,29.08333333333333
2014-10-14,221.89999389648438,2.390500068664551,1017,0.0,27.34583333333333,35.5,18.5,27.875
2014-10-15,216.0,2.3961000442504883,1018,0.0,28.20416666666667,36.2,21.2,34.291666666666664
2014-10-16,217.10000610351562,2.452399969100952,1019,0.0,25.929166666666664,34.3,18.1,51.91666666666666
2014-10-17,210.64999389648438,2.46589994430542,1020,0.0,26.654166666666665,35.0,18.6,49.79166666666666
2014-10-20,199.39999389648438,2.4307000637054443,1023,5.6,22.9625,28.9,17.2,69.625
2014-10-21,199.60000610351562,2.4621999263763428,1024,7.6,20.416666666666668,25.1,17.5,78.625
2014-10-22,191.10000610351562,2.4779999256134033,1025,0.0,19.675,27.2,14.6,67.375
2014-10-23,193.3000030517578,2.484299898147583,1026,0.0,21.01666666666667,29.3,15.2,65.45833333333333
2014-10-24,191.5,2.495699882507324,1027,8.599999999999998,22.9,31.1,17.2,61.708333333333336
2014-10-27,190.89999389648438,2.468899965286255,1030,2.8000000000000003,20.4875,27.9,15.9,77.33333333333333
2014-10-28,192.35000610351562,2.5195999145507812,1031,0.0,20.416666666666668,27.8,12.7,54.16666666666666
2014-10-29,189.60000610351562,2.458199977874756,1032,0.0,21.51666666666667,29.2,13.9,53.833333333333336
2014-10-30,187.60000610351562,2.4577999114990234,1033,0.0,22.7125,29.3,17.3,63.083333333333336
2014-10-31,188.0,2.401599884033203,1034,0.0,23.0625,28.9,18.8,70.95833333333333
2014-11-03,185.85000610351562,2.4135000705718994,1037,0.0,24.8125,32.2,19.3,62.29166666666666
2014-11-04,188.1999969482422,2.492300033569336,1038,0.0,23.92083333333333,28.7,18.2,54.0
2014-11-05,186.25,2.4939000606536865,1039,0.0,23.404166666666665,27.8,20.3,66.91666666666667
2014-11-06,183.75,2.501300096511841,1040,0.0,23.8625,31.3,18.7,67.45833333333333
2014-11-07,182.39999389648438,2.5666000843048096,1041,0.0,22.820833333333336,31.8,16.4,67.66666666666667
2014-11-10,181.39999389648438,2.5488998889923096,1044,0.0,22.02083333333333,30.4,14.8,66.125
2014-11-11,184.5500030517578,2.5494000911712646,1045,0.0,22.25,30.5,14.8,61.625
2014-11-12,184.39999389648438,2.5543999671936035,1046,1.6,21.5625,27.9,17.6,76.20833333333333
2014-11-13,188.75,2.5631000995635986,1047,1.8,21.587499999999995,28.5,18.0,82.625
2014-11-14,192.0,2.585900068283081,1048,4.0,21.354166666666668,28.7,16.4,79.5
2014-11-17,187.5,2.5968000888824463,1051,0.0,20.370833333333337,29.0,12.7,60.66666666666666
2014-11-18,191.10000610351562,2.6047000885009766,1052,0.0,20.67916666666666,29.5,12.6,51.125
2014-11-19,197.85000610351562,2.5790998935699463,1053,0.0,22.1875,30.1,14.5,44.75
2014-11-20,187.6999969482422,2.5689001083374023,1054,0.0,23.59166666666667,31.3,16.8,42.04166666666666
2014-11-21,189.64999389648438,2.569700002670288,1055,0.0,24.83333333333334,32.6,17.6,45.875
2014-11-24,189.64999389648438,2.51200008392334,1058,0.2,21.625,27.3,18.6,85.70833333333333
2014-11-25,194.25,2.5425000190734863,1059,16.0,21.1,24.9,19.1,92.16666666666669
2014-11-26,193.5,2.527100086212158,1060,17.2,20.51666666666667,25.4,18.9,96.66666666666669
2014-11-28,186.64999389648438,2.5271999835968018,1062,21.8,21.416666666666668,29.2,18.6,86.75
2014-12-01,189.35000610351562,2.5315001010894775,1065,2.4000000000000004,20.504166666666663,25.9,17.5,87.66666666666667
2014-12-02,182.3000030517578,2.556999921798706,1066,0.0,20.958333333333336,27.3,15.5,69.25
2014-12-03,182.5500030517578,2.5648999214172363,1067,0.0,23.22083333333333,29.8,16.8,62.41666666666666
2014-12-04,181.5500030517578,2.549099922180176,1068,4.2,23.704166666666666,31.6,18.3,67.875
2014-12-05,179.10000610351562,2.5882999897003174,1069,48.99999999999999,20.320833333333333,24.6,18.3,92.41666666666669
2014-12-08,177.0500030517578,2.5861001014709473,1072,0.0,21.9375,27.9,17.1,72.04166666666667
2014-12-09,179.4499969482422,2.59660005569458,1073,0.0,21.8,28.2,18.6,79.125
2014-12-10,177.5500030517578,2.5894999504089355,1074,7.0,21.512500000000003,27.5,18.0,86.125
2014-12-11,175.39999389648438,2.613100051879883,1075,17.799999999999997,20.375,26.4,17.8,94.29166666666669
2014-12-12,173.0,2.646699905395508,1076,34.2,20.15416666666667,25.9,16.4,92.625
2014-12-15,177.64999389648438,2.649600028991699,1079,0.0,22.27083333333333,28.4,17.3,72.08333333333333
2014-12-16,176.6999969482422,2.6921000480651855,1080,0.0,21.45833333333333,28.4,14.5,63.583333333333336
2014-12-17,170.85000610351562,2.7351999282836914,1081,0.0,22.82083333333333,29.6,16.1,63.083333333333336
2014-12-18,173.64999389648438,2.7119998931884766,1082,0.0,24.325,30.8,18.8,62.958333333333336
2014-12-19,174.6999969482422,2.6593000888824463,1083,6.0,23.141666666666666,28.7,19.2,77.29166666666667
2014-12-22,172.14999389648438,2.6565001010894775,1086,3.0,22.100000000000005,26.9,19.5,91.70833333333331
2014-12-23,171.0,2.662400007247925,1087,9.6,20.8625,25.6,18.4,94.16666666666669
2014-12-24,170.14999389648438,2.691200017929077,1088,7.6,20.700000000000006,26.9,17.3,90.5
2014-12-26,168.60000610351562,2.695199966430664,1090,0.0,25.120833333333337,31.5,19.4,58.375
2014-12-29,165.14999389648438,2.692699909210205,1093,0.0,24.070833333333336,30.3,17.7,60.79166666666666
2014-12-30,164.8000030517578,2.6993000507354736,1094,0.0,23.00833333333333,31.7,17.4,72.83333333333333
2014-12-31,166.60000610351562,2.654099941253662,1095,0.0,23.700000000000003,30.1,19.2,73.79166666666667
2015-01-02,161.0500030517578,2.6531999111175537,1097,0.0,26.558333333333334,33.0,19.8,62.625
2015-01-05,168.10000610351562,2.691200017929077,1100,0.0,22.65833333333333,28.9,18.4,76.58333333333333
2015-01-06,174.89999389648438,2.7030999660491943,1101,1.7999999999999998,21.9625,28.1,18.4,82.41666666666667
2015-01-07,175.0500030517578,2.6965999603271484,1102,0.0,23.262500000000003,30.4,18.1,72.125
2015-01-08,176.89999389648438,2.680799961090088,1103,0.0,23.54583333333333,30.8,17.1,64.79166666666667
2015-01-09,180.0500030517578,2.6596999168395996,1104,0.0,24.3875,31.2,18.0,53.0
2015-01-12,176.75,2.6263999938964844,1107,0.0,26.933333333333334,33.7,20.1,46.458333333333336
2015-01-13,176.9499969482422,2.6702001094818115,1108,0.0,25.17083333333333,32.8,16.8,52.5
2015-01-14,179.85000610351562,2.6396000385284424,1109,0.4,26.262500000000003,33.2,21.1,56.41666666666666
2015-01-15,176.64999389648438,2.6120998859405518,1110,0.0,25.96666666666667,32.9,19.7,56.91666666666666
2015-01-16,171.0,2.638700008392334,1111,0.0,25.912500000000005,32.6,19.7,57.083333333333336
2015-01-20,164.3000030517578,2.648099899291992,1115,0.0,26.891666666666666,34.4,18.4,45.16666666666666
2015-01-21,161.25,2.6110000610351562,1116,14.2,25.1625,34.4,18.7,54.66666666666666
2015-01-22,159.9499969482422,2.597100019454956,1117,30.8,21.421739130434784,30.4,16.8,81.82608695652173
2015-01-23,162.4499969482422,2.57069993019104,1118,10.0,18.845833333333328,23.5,16.7,97.125
2015-01-26,161.85000610351562,2.5778000354766846,1121,0.4,21.35416666666666,27.7,18.4,83.29166666666667
2015-01-27,168.1999969482422,2.579900026321411,1122,2.0,21.416666666666668,29.0,17.5,84.08333333333333
2015-01-28,167.6999969482422,2.5692999362945557,1123,1.2,22.166666666666668,29.4,17.7,82.33333333333333
2015-01-29,160.0,2.5731000900268555,1124,0.0,23.391666666666666,30.0,18.4,77.125
2015-01-30,161.89999389648438,2.6001999378204346,1125,0.0,25.0125,31.8,19.1,68.41666666666667
2015-02-02,162.4499969482422,2.678800106048584,1128,14.6,23.1125,29.8,16.2,77.70833333333333
2015-02-03,160.75,2.723599910736084,1129,3.2,21.204166666666666,28.9,15.9,77.20833333333333
2015-02-04,164.89999389648438,2.6910998821258545,1130,8.2,19.929166666666667,26.0,16.4,87.0
2015-02-05,164.75,2.738300085067749,1131,20.0,19.529166666666665,23.3,17.7,96.79166666666669
2015-02-06,166.85000610351562,2.7416000366210938,1132,1.0,20.5125,24.1,18.8,87.91666666666667
2015-02-09,167.60000610351562,2.779599905014038,1135,11.2,21.329166666666666,26.6,18.4,92.375
2015-02-10,159.39999389648438,2.7662999629974365,1136,1.6,21.508333333333336,26.5,19.0,93.08333333333331
2015-02-11,159.4499969482422,2.8310999870300293,1137,0.8,22.337499999999995,29.0,19.1,88.75
2015-02-12,164.5500030517578,2.865499973297119,1138,0.0,24.1,30.4,19.4,77.41666666666667
2015-02-13,163.1999969482422,2.816999912261963,1139,0.0,24.933333333333337,30.5,20.5,70.125
2015-02-17,155.64999389648438,2.8259999752044678,1143,1.6,21.65416666666667,27.4,18.8,86.875
2015-02-18,152.8000030517578,2.825700044631958,1144,13.999999999999998,20.4875,24.4,18.6,92.58333333333331
2015-02-19,149.1999969482422,2.8340001106262207,1145,2.8,20.8625,27.1,18.0,88.08333333333333
2015-02-20,148.64999389648438,2.863300085067749,1146,0.4,22.449999999999992,28.5,18.6,82.25
2015-02-23,144.4499969482422,2.8640999794006348,1149,0.0,23.85416666666666,30.0,18.9,60.16666666666666
2015-02-24,145.35000610351562,2.8747000694274902,1150,5.2,22.637500000000003,29.0,17.6,74.75
2015-02-25,139.75,2.8570001125335693,1151,0.8,21.666666666666668,27.9,17.3,84.0
2015-02-26,136.5500030517578,2.868799924850464,1152,0.2,22.50833333333333,29.5,18.0,80.5
2015-02-27,136.75,2.9049999713897705,1153,0.0,22.254166666666663,29.7,16.8,77.58333333333333
2015-03-02,135.10000610351562,2.8368000984191895,1156,0.0,21.21666666666667,27.4,15.5,69.16666666666667
2015-03-03,126.25,2.892699956893921,1157,0.0,22.675,28.0,17.7,70.04166666666667
2015-03-04,134.0500030517578,2.9279000759124756,1158,0.0,23.475000000000005,29.8,17.9,69.70833333333333
2015-03-05,131.5500030517578,2.971400022506714,1159,0.0,22.433333333333334,28.7,17.0,75.79166666666667
2015-03-06,136.5,3.0000998973846436,1160,1.2,22.879166666666663,29.4,18.6,76.0
2015-03-09,133.64999389648438,3.056999921798706,1163,42.2,20.141666666666666,25.3,18.3,97.08333333333331
2015-03-10,131.6999969482422,3.1226999759674072,1164,1.4,20.7875,24.8,18.6,94.625
2015-03-11,128.39999389648438,3.101599931716919,1165,8.4,21.3625,26.4,18.8,93.29166666666669
2015-03-12,128.85000610351562,3.1268999576568604,1166,2.2,20.10833333333333,22.2,18.3,96.375
2015-03-13,126.44999694824219,3.163100004196167,1167,0.2,20.429166666666667,24.7,17.3,93.33333333333331
2015-03-16,134.89999389648438,3.244999885559082,1170,0.0,22.6,29.9,17.7,75.58333333333333
2015-03-17,133.9499969482422,3.242799997329712,1171,3.0000000000000004,19.470833333333328,23.2,17.4,91.45833333333331
2015-03-18,136.25,3.2462000846862793,1172,56.6,18.48333333333333,24.0,15.6,96.33333333333331
2015-03-19,140.0,3.218100070953369,1173,0.2,19.633333333333336,24.9,16.6,90.41666666666669
2015-03-20,143.35000610351562,3.2904000282287598,1174,1.8,19.92083333333333,24.6,17.7,92.0
2015-03-23,141.85000610351562,3.224600076675415,1177,30.8,20.316666666666663,25.0,18.0,95.625
2015-03-24,137.3000030517578,3.1282999515533447,1178,0.0,21.375,28.0,16.4,81.0
2015-03-25,139.9499969482422,3.136199951171875,1179,0.0,21.4,28.9,16.0,73.58333333333333
2015-03-26,140.25,3.1972999572753906,1180,0.0,21.916666666666668,28.1,16.2,74.45833333333333
2015-03-27,138.1999969482422,3.179500102996826,1181,0.0,21.941666666666663,29.1,16.6,81.66666666666667
2015-03-30,132.35000610351562,3.2411999702453613,1184,10.999999999999998,21.45,28.9,18.7,91.83333333333331
2015-03-31,132.89999389648438,3.2260000705718994,1185,5.8,20.33333333333333,26.6,17.1,95.52380952380952
2015-04-01,134.85000610351562,3.188499927520752,1186,0.0,23.34375,28.0,19.3,77.9375
2015-04-02,140.89999389648438,3.164299964904785,1187,0.0,21.58333333333333,27.8,16.3,79.83333333333333
2015-04-06,146.1999969482422,3.1215999126434326,1191,7.000000000000001,21.48333333333333,27.6,18.0,84.04166666666667
2015-04-07,141.9499969482422,3.1215999126434326,1192,0.0,19.42083333333333,26.9,14.5,81.20833333333333
2015-04-08,135.6999969482422,3.1250998973846436,1193,0.0,17.73333333333333,23.7,12.4,80.79166666666667
2015-04-09,137.4499969482422,3.046099901199341,1194,0.0,18.65,26.1,13.5,79.875
2015-04-10,135.10000610351562,3.055299997329712,1195,0.0,19.779166666666665,25.6,15.2,76.83333333333333
2015-04-13,133.75,3.0717999935150146,1198,0.0,21.500000000000004,27.9,15.0,69.70833333333333
2015-04-14,134.60000610351562,3.1191999912261963,1199,0.0,21.575000000000003,27.5,16.5,70.66666666666667
2015-04-15,135.8000030517578,3.0645999908447266,1200,0.0,21.633333333333336,27.7,17.2,68.66666666666667
2015-04-16,139.60000610351562,3.025899887084961,1201,0.0,22.258333333333336,27.9,18.1,73.16666666666667
2015-04-17,138.6999969482422,3.0185999870300293,1202,0.0,21.120833333333334,27.7,15.9,81.33333333333333
2015-04-20,138.6999969482422,3.0367000102996826,1205,4.8,22.887499999999992,29.4,17.4,81.75
2015-04-21,140.3000030517578,3.029400110244751,1206,0.8,22.42083333333333,28.6,18.9,89.625
2015-04-22,142.39999389648438,3.0260000228881836,1207,47.6,20.89565217391305,26.3,19.0,95.21739130434784
2015-04-23,140.4499969482422,3.005199909210205,1208,0.2,19.495833333333334,22.9,16.1,93.91666666666669
2015-04-24,141.14999389648438,2.9684998989105225,1209,0.0,20.85833333333333,25.6,17.5,90.58333333333331
2015-04-27,136.10000610351562,2.9482998847961426,1212,0.0,19.416666666666664,25.9,13.5,69.04166666666667
2015-04-28,138.14999389648438,2.913100004196167,1213,0.0,19.541666666666668,26.0,13.6,77.41666666666667
2015-04-29,138.35000610351562,2.934799909591675,1214,0.0,18.99583333333333,25.8,14.0,80.08333333333333
2015-04-30,136.5500030517578,2.952699899673462,1215,0.8,18.65,23.6,14.1,82.79166666666667
2015-05-01,133.4499969482422,3.0111000537872314,1216,0.0,16.875,22.9,11.8,87.29166666666667
2015-05-04,131.85000610351562,3.0111000537872314,1219,0.4,19.433333333333334,23.7,15.0,82.5
2015-05-05,132.5500030517578,3.0829999446868896,1220,4.2,20.083333333333336,25.8,17.7,91.45833333333331
2015-05-06,128.0500030517578,3.053100109100342,1221,0.0,18.245833333333334,22.0,15.4,92.83333333333331
2015-05-07,130.85000610351562,3.028700113296509,1222,0.0,18.8,25.5,15.1,81.0
2015-05-08,132.89999389648438,3.0213000774383545,1223,0.0,16.312500000000004,23.3,10.7,77.95833333333333
2015-05-11,133.35000610351562,2.9711999893188477,1226,32.2,17.179166666666667,20.0,15.5,97.08333333333331
2015-05-12,134.5,3.0564000606536865,1227,0.2,17.345833333333335,22.3,13.1,81.54166666666667
2015-05-13,134.39999389648438,3.0174999237060547,1228,0.0,16.70416666666667,23.9,11.1,78.08333333333333
2015-05-14,135.64999389648438,3.0364999771118164,1229,0.0,16.608333333333334,22.3,12.9,80.875
2015-05-15,137.1999969482422,2.9899001121520996,1230,0.0,16.320833333333333,20.9,11.8,75.54166666666667
2015-05-18,141.64999389648438,2.9914000034332275,1233,1.0,17.870833333333334,23.3,13.9,84.95833333333333
2015-05-19,139.85000610351562,3.0058000087738037,1234,4.8,17.295833333333334,21.8,15.4,93.20833333333331
2015-05-20,136.0,3.031599998474121,1235,0.0,17.55,21.8,14.3,85.66666666666667
2015-05-21,128.4499969482422,3.001699924468994,1236,0.0,18.058333333333334,23.6,13.8,81.41666666666667
2015-05-22,126.94999694824219,3.0367000102996826,1237,0.0,18.466666666666665,22.5,13.6,78.95833333333333
2015-05-26,124.05000305175781,3.0931999683380127,1241,0.0,20.3375,28.1,13.7,73.91666666666667
2015-05-27,124.5,3.1480000019073486,1242,0.0,20.3875,26.3,15.0,69.5
2015-05-28,125.1500015258789,3.1379001140594482,1243,0.4,18.3875,26.1,13.5,77.91666666666667
2015-05-29,126.1500015258789,3.158400058746338,1244,4.0,16.366666666666664,21.2,13.5,88.70833333333333
2015-06-01,129.8000030517578,3.175800085067749,1247,5.6,16.583333333333336,21.7,14.0,96.70833333333331
2015-06-02,132.6999969482422,3.1695001125335693,1248,0.4,16.916666666666668,20.4,14.2,93.95833333333331
2015-06-03,134.3000030517578,3.1285998821258545,1249,0.0,17.254166666666666,21.5,13.6,92.16666666666669
2015-06-04,135.6999969482422,3.13319993019104,1250,0.0,15.860869565217389,20.3,11.4,93.78260869565216
2015-06-05,135.10000610351562,3.140199899673462,1251,0.2,17.95,23.9,10.6,79.88888888888889
2015-06-08,136.5500030517578,3.1396000385284424,1254,0.0,17.983333333333338,25.2,11.4,74.66666666666667
2015-06-09,137.35000610351562,3.1098999977111816,1255,0.0,17.379166666666666,24.5,9.6,71.20833333333333
2015-06-10,136.4499969482422,3.0954999923706055,1256,0.0,17.19583333333333,24.6,10.5,69.875
2015-06-11,132.0,3.114000082015991,1257,0.0,17.254166666666666,25.3,10.3,69.625
2015-06-12,132.0500030517578,3.087100028991699,1258,0.0,18.254166666666663,26.0,11.0,69.375
2015-06-15,127.80000305175781,3.11680006980896,1261,1.6,19.97916666666667,26.2,15.6,79.29166666666667
2015-06-16,129.35000610351562,3.123500108718872,1262,0.2,17.2875,24.1,12.7,89.25
2015-06-17,126.6500015258789,3.086899995803833,1263,0.0,18.96190476190476,24.8,14.1,86.66666666666667
2015-06-18,128.6999969482422,3.0504000186920166,1264,0.0,19.895238095238096,25.7,14.8,82.85714285714286
2015-06-19,127.1500015258789,3.057800054550171,1265,1.4,18.81052631578948,22.9,15.7,84.89473684210526
2015-06-22,130.35000610351562,3.0931999683380127,1268,0.0,17.933333333333334,23.9,14.4,79.375
2015-06-23,127.69999694824219,3.084399938583374,1269,0.0,17.823809523809523,23.4,11.0,73.76190476190476
2015-06-24,133.3000030517578,3.0738000869750977,1270,0.0,15.929166666666667,21.1,10.9,84.125
2015-06-25,133.35000610351562,3.094899892807007,1271,0.0,14.5375,21.8,9.0,81.375
2015-06-26,131.6999969482422,3.1243999004364014,1272,0.0,14.404166666666669,20.3,9.8,77.66666666666667
2015-06-29,130.8000030517578,3.125699996948242,1275,0.0,15.479166666666666,22.1,8.8,75.5
2015-06-30,130.64999389648438,3.115000009536743,1276,0.0,16.529166666666665,23.5,10.3,78.70833333333333
2015-07-01,125.0999984741211,3.1080000400543213,1277,1.7999999999999998,16.299999999999997,21.3,11.9,87.875
2015-07-02,125.5999984741211,3.1454999446868896,1278,0.0,18.87368421052632,24.7,14.0,79.47368421052632
2015-07-06,123.30000305175781,3.129199981689453,1282,0.0,15.3875,21.5,11.3,88.29166666666667
2015-07-07,122.9000015258789,3.1350998878479004,1283,0.0,16.74583333333333,20.4,13.7,89.25
2015-07-08,123.1500015258789,3.1786999702453613,1284,0.4,16.837500000000002,20.8,14.3,89.625
2015-07-09,122.75,3.2316999435424805,1285,0.6000000000000001,16.113043478260867,22.3,12.4,86.04347826086956
2015-07-10,122.94999694824219,3.221100091934204,1286,0.0,18.49090909090909,26.3,11.4,74.0
2015-07-13,126.5999984741211,3.155600070953369,1289,0.0,19.27916666666667,27.0,10.9,61.41666666666666
2015-07-14,129.85000610351562,3.131200075149536,1290,0.0,19.216666666666665,27.2,10.8,64.58333333333333
2015-07-15,128.0,3.1364998817443848,1291,0.0,19.9875,27.5,12.7,66.08333333333333
2015-07-16,127.44999694824219,3.1356000900268555,1292,0.0,19.1125,25.4,12.7,66.875
2015-07-17,127.0,3.150599956512451,1293,0.0,17.575,24.8,11.5,70.04166666666667
2015-07-20,125.8499984741211,3.1851999759674072,1296,0.0,18.15833333333333,25.2,11.8,68.41666666666667
2015-07-21,123.8499984741211,3.194499969482422,1297,0.0,18.816666666666663,26.0,12.7,64.16666666666667
2015-07-22,125.05000305175781,3.1719000339508057,1298,0.0,18.512500000000003,24.5,14.0,75.25
2015-07-23,121.55000305175781,3.2197999954223633,1299,0.0,17.01666666666667,22.0,14.5,81.625
2015-07-24,122.25,3.2841999530792236,1300,0.0,17.730434782608697,24.7,10.8,73.56521739130434
2015-07-27,120.4000015258789,3.3559999465942383,1303,0.0,18.54347826086957,26.0,11.8,67.8695652173913
2015-07-28,120.25,3.3617000579833984,1304,0.0,18.375,26.5,10.5,61.66666666666666
2015-07-29,122.1500015258789,3.3545000553131104,1305,0.0,18.8875,26.9,10.9,53.708333333333336
2015-07-30,124.9000015258789,3.323899984359741,1306,0.0,18.658333333333328,26.7,10.6,60.958333333333336
2015-07-31,125.25,3.370800018310547,1307,0.0,18.904166666666672,25.9,12.1,57.25
2015-08-03,123.94999694824219,3.4193999767303467,1310,0.0,18.1125,26.3,10.2,61.41666666666666
2015-08-04,124.9000015258789,3.4488000869750977,1311,0.0,18.683333333333334,26.3,11.4,56.54166666666666
2015-08-05,125.9000015258789,3.4663000106811523,1312,0.0,19.975,26.2,13.1,43.125
2015-08-06,124.25,3.483799934387207,1313,0.0,18.366666666666664,27.1,10.0,52.54166666666666
2015-08-07,127.80000305175781,3.531599998474121,1314,0.0,18.691666666666663,26.5,11.0,57.458333333333336
2015-08-10,133.5,3.531599998474121,1317,0.0,19.566666666666663,26.7,14.9,64.83333333333333
2015-08-11,137.1999969482422,3.435699939727783,1318,0.0,17.5875,24.8,11.0,68.375
2015-08-12,131.85000610351562,3.4709999561309814,1319,0.0,17.666666666666664,25.5,10.1,59.29166666666666
2015-08-13,137.0500030517578,3.475100040435791,1320,0.0,17.404166666666665,25.6,9.2,59.91666666666666
2015-08-14,137.5,3.5192999839782715,1321,0.0,17.995833333333326,25.7,10.9,60.458333333333336
2015-08-17,134.75,3.4779000282287598,1324,0.0,19.48333333333333,26.6,11.8,54.583333333333336
2015-08-18,135.3000030517578,3.476599931716919,1325,0.0,19.25909090909091,27.4,12.1,59.0
2015-08-19,131.14999389648438,3.464900016784668,1326,0.0,20.28333333333333,28.3,13.2,54.25
2015-08-20,127.6500015258789,3.488300085067749,1327,0.0,20.2625,27.4,12.9,50.5
2015-08-21,121.9000015258789,3.4577999114990234,1328,0.0,17.679166666666664,26.6,9.3,61.29166666666666
2015-08-24,117.5,3.497999906539917,1331,0.0,20.904166666666672,29.1,13.1,52.5
2015-08-25,117.05000305175781,3.548099994659424,1332,15.199999999999998,17.65416666666666,24.5,14.6,75.79166666666667
2015-08-26,118.69999694824219,3.6115000247955322,1333,3.0,18.55416666666667,27.1,12.5,73.29166666666667
2015-08-27,121.05000305175781,3.594099998474121,1334,0.0,18.73333333333333,23.9,14.0,72.41666666666667
2015-08-28,120.44999694824219,3.5501999855041504,1335,0.0,17.858333333333334,24.4,12.6,62.29166666666666
2015-08-31,120.55000305175781,3.578700065612793,1338,0.0,21.95833333333333,30.6,12.5,49.25
2015-09-01,117.05000305175781,3.6191999912261963,1339,0.0,22.9875,31.1,13.9,43.04166666666666
2015-09-02,114.69999694824219,3.692500114440918,1340,0.0,21.07916666666667,29.2,13.1,58.958333333333336
2015-09-03,116.19999694824219,3.7539000511169434,1341,0.0,21.4625,30.7,13.5,60.0
2015-09-04,115.8499984741211,3.734999895095825,1342,0.0,22.2375,31.8,14.3,55.458333333333336
2015-09-08,117.69999694824219,3.8350000381469727,1346,13.2,18.47083333333333,22.3,16.0,83.91666666666667
2015-09-09,117.80000305175781,3.8159000873565674,1347,40.6,17.729166666666664,21.3,16.1,85.04166666666667
