datetime,chuva,temp,temp_max,temp_min,umidade
2023-01-01,3.4000000000000004,21.033333333333335,27.7,16.8,79.75
2023-01-02,14.4,20.166666666666668,26.5,17.8,83.66666666666667
2023-01-03,15.600000000000001,19.754166666666666,25.0,17.5,89.125
2023-01-04,11.6,20.704166666666666,24.7,17.9,87.58333333333333
2023-01-05,54.4,20.391666666666666,25.8,18.3,90.08333333333333
2023-01-06,30.8,18.520833333333332,20.4,17.6,93.25
2023-01-07,7.0,18.441666666666666,23.2,15.8,89.75
2023-01-08,8.4,18.791666666666668,20.9,16.7,89.41666666666667
2023-01-09,21.0,20.641666666666666,25.9,18.2,86.33333333333333
2023-01-10,46.4,20.654166666666665,25.2,17.6,84.58333333333333
2023-01-11,42.199999999999996,20.375,26.9,18.4,89.5
2023-01-12,3.2,21.383333333333336,28.2,17.9,82.41666666666667
2023-01-13,32.8,20.679166666666667,28.2,17.5,88.58333333333333
2023-01-14,0.4,22.270833333333332,28.2,19.0,81.04166666666667
2023-01-15,0.0,24.229166666666668,31.1,18.5,73.75
2023-01-16,27.0,23.254166666666666,31.2,17.8,75.58333333333333
2023-01-17,7.2,23.479166666666668,30.0,18.6,68.16666666666667
2023-01-18,8.6,22.787499999999998,29.3,18.0,72.91666666666667
2023-01-19,19.0,22.27916666666667,28.8,18.0,74.91666666666667
2023-01-20,20.6,19.304166666666667,22.6,17.5,91.0
2023-01-21,16.8,19.720833333333335,26.0,17.5,89.75
2023-01-22,0.4,22.27916666666667,28.6,18.4,78.95833333333333
2023-01-23,14.0,21.6125,28.0,18.4,82.5
2023-01-24,14.0,21.008333333333333,26.2,19.4,90.58333333333333
2023-01-25,1.6,21.854166666666668,29.3,16.2,76.58333333333333
2023-01-26,0.0,22.787499999999998,29.8,15.3,62.0
2023-01-27,0.0,21.7625,26.6,16.7,77.29166666666667
2023-01-28,10.0,21.40416666666667,27.0,18.4,83.75
2023-01-29,13.8,20.3,26.3,18.1,89.375
2023-01-30,19.4,21.133333333333333,29.1,17.8,82.66666666666667
2023-01-31,25.4,21.016666666666666,28.0,17.5,85.20833333333333
2023-02-01,2.8,21.329166666666666,27.2,19.0,88.625
2023-02-02,5.0,21.162499999999998,26.6,18.8,88.45833333333333
2023-02-03,0.6000000000000001,22.329166666666666,29.3,17.7,79.70833333333333
2023-02-04,0.0,23.241666666666664,30.1,18.2,74.79166666666667
2023-02-05,3.8000000000000003,22.316666666666666,28.0,19.8,82.70833333333333
2023-02-06,0.0,22.8125,29.0,18.1,77.45833333333333
2023-02-07,5.4,22.616666666666664,28.5,18.6,77.75
2023-02-08,0.0,22.625,30.0,18.1,74.16666666666667
2023-02-09,8.4,22.45,29.4,17.3,76.04166666666667
2023-02-10,9.4,21.054166666666667,26.3,17.1,82.66666666666667
2023-02-11,28.2,21.11304347826087,26.2,17.7,83.78260869565217
2023-02-12,39.2,19.608333333333334,24.2,17.1,93.66666666666667
2023-02-13,0.6000000000000001,20.954166666666666,28.2,17.5,84.08333333333333
2023-02-14,0.4,22.045833333333334,29.6,17.5,82.54166666666667
2023-02-15,44.4,22.441666666666666,30.5,18.1,81.91666666666667
2023-02-16,1.0,21.77916666666667,29.3,18.0,81.79166666666667
2023-02-17,0.2,22.75,28.9,17.9,78.20833333333333
2023-02-18,0.0,22.96666666666667,28.0,18.6,76.70833333333333
2023-02-19,0.0,22.3,30.2,19.5,81.16666666666667
2023-02-20,31.0,22.754166666666666,29.7,18.0,73.125
2023-02-21,29.6,21.154166666666665,29.3,17.1,83.29166666666667
2023-02-22,40.2,20.441666666666666,29.4,17.1,85.54166666666667
2023-02-23,1.8,20.854166666666668,27.0,17.5,87.25
2023-02-24,15.2,22.054166666666664,29.6,17.8,81.54166666666667
2023-02-25,0.0,23.116666666666664,29.5,19.2,77.5
2023-02-26,1.0,23.400000000000002,31.3,18.0,76.875
2023-02-27,5.0,23.870833333333334,31.8,18.9,73.125
2023-02-28,0.0,23.120833333333334,30.4,18.4,73.0
2023-03-01,0.0,23.204166666666666,30.3,17.1,68.125
2023-03-02,0.0,23.6125,30.1,19.8,70.16666666666667
2023-03-03,0.2,22.599999999999998,29.8,18.5,77.95833333333333
2023-03-04,0.0,23.954166666666666,31.2,19.1,70.58333333333333
2023-03-05,1.6,21.183333333333334,25.7,17.7,81.75
2023-03-06,62.0,19.462500000000002,28.2,15.9,87.375
2023-03-07,5.0,18.841666666666665,27.6,14.9,85.95833333333333
2023-03-08,0.2,20.158333333333335,27.5,16.5,84.83333333333333
2023-03-09,0.2,22.40833333333333,27.6,18.7,77.08333333333333
2023-03-10,0.6000000000000001,22.066666666666666,28.6,17.9,77.5
2023-03-11,15.4,20.3,26.7,18.1,88.16666666666667
2023-03-12,12.4,21.1125,27.5,17.9,84.0
2023-03-13,0.0,21.441666666666666,26.8,18.6,80.83333333333333
2023-03-14,8.2,21.366666666666664,26.7,18.3,80.29166666666667
2023-03-15,0.0,22.516666666666666,29.5,17.9,72.70833333333333
2023-03-16,0.0,22.8,29.1,17.9,67.0
2023-03-17,0.0,22.22083333333333,29.4,16.5,64.79166666666667
2023-03-18,0.0,21.7,28.9,16.3,71.25
2023-03-19,1.0,22.629166666666666,29.5,17.9,73.0
2023-03-20,0.8,22.120833333333334,29.3,18.0,76.70833333333333
2023-03-21,0.0,21.004166666666666,29.4,16.2,74.33333333333333
2023-03-22,10.6,21.087500000000002,29.3,16.7,79.79166666666667
2023-03-23,0.0,22.599999999999998,29.6,16.5,67.5
2023-03-24,0.0,22.825,29.7,16.6,65.875
2023-03-25,0.0,23.212500000000002,30.1,17.6,68.83333333333333
2023-03-26,0.0,23.8,30.7,18.2,68.66666666666667
2023-03-27,0.0,23.34583333333333,30.9,17.9,71.29166666666667
2023-03-28,0.0,22.483333333333334,29.1,17.7,75.5
2023-03-29,12.6,22.224999999999998,28.2,18.5,78.08333333333333
2023-03-30,0.0,22.795833333333334,29.8,18.0,74.20833333333333
2023-03-31,9.2,22.020833333333332,30.0,17.4,74.75
2023-04-01,0.6,21.358333333333334,29.1,16.6,76.0
2023-04-02,0.0,21.254166666666666,28.7,14.4,68.375
2023-04-03,0.0,19.8,26.5,14.9,74.375
2023-04-04,0.0,20.558333333333334,27.8,15.1,75.70833333333333
2023-04-05,0.4,21.8625,29.0,16.1,67.875
2023-04-06,1.4,21.483333333333334,28.7,16.1,72.5
2023-04-07,6.2,20.070833333333333,23.8,18.1,87.375
2023-04-08,2.0,20.116666666666667,25.9,17.5,88.70833333333333
2023-04-09,1.6,19.891666666666666,24.0,17.6,87.25
2023-04-10,0.6000000000000001,19.691666666666666,26.4,14.6,76.33333333333333
2023-04-11,0.0,19.429166666666667,25.7,14.3,76.5
2023-04-12,0.2,19.816666666666666,24.7,16.2,81.58333333333333
2023-04-13,0.0,21.066666666666666,28.0,16.3,78.875
2023-04-14,0.0,20.054166666666667,27.2,16.9,85.54166666666667
2023-04-15,0.0,20.425,26.3,17.6,83.79166666666667
2023-04-16,0.2,20.258333333333333,27.0,14.8,78.125
2023-04-17,0.0,20.920833333333334,27.4,14.4,75.375
2023-04-18,0.0,21.308333333333334,27.6,18.2,83.41666666666667
2023-04-19,0.0,20.683333333333334,24.1,18.9,84.83333333333333
2023-04-20,0.0,18.329166666666666,23.1,13.5,71.70833333333333
2023-04-21,0.0,17.016666666666666,24.3,11.2,71.33333333333333
2023-04-22,0.0,18.283333333333335,25.1,13.0,75.66666666666667
2023-04-23,0.0,18.974999999999998,25.4,14.2,68.95833333333333
2023-04-24,0.0,18.708333333333332,25.4,12.7,66.54166666666667
2023-04-25,0.0,18.704166666666666,26.0,12.7,71.0
2023-04-26,0.0,19.516666666666666,25.8,15.0,78.25
2023-04-27,0.0,19.358333333333334,25.9,14.8,80.625
2023-04-28,0.0,21.104166666666668,27.0,16.7,75.41666666666667
