datetime,chuva,temp,temp_max,temp_min,umidade
2014-01-01,1.2,22.700000000000003,29.4,18.6,84.625
2014-01-02,0.0,24.6125,31.5,19.1,74.95833333333333
2014-01-03,0.0,26.54166666666667,33.3,20.5,60.583333333333336
2014-01-04,0.2,26.07083333333334,33.2,20.0,58.25
2014-01-05,0.0,25.275000000000002,31.8,19.2,61.416666666666664
2014-01-06,0.0,24.249999999999996,30.2,18.0,60.416666666666664
2014-01-07,0.0,23.60833333333333,29.3,17.5,59.958333333333336
2014-01-08,0.0,22.650000000000006,28.8,16.0,59.958333333333336
2014-01-09,0.2,23.166666666666668,29.9,16.9,61.541666666666664
2014-01-10,2.4000000000000004,22.662500000000005,30.1,16.3,72.25
2014-01-11,0.0,24.11666666666667,31.6,17.7,67.29166666666667
2014-01-12,0.0,25.366666666666664,31.8,19.4,59.916666666666664
2014-01-13,0.0,25.599999999999998,31.7,19.8,58.333333333333336
2014-01-14,0.0,25.5125,32.0,20.3,55.666666666666664
2014-01-15,0.0,25.487499999999997,32.2,18.1,52.833333333333336
2014-01-16,4.4,22.495833333333334,29.6,18.4,70.95833333333333
2014-01-17,3.0,21.779166666666665,28.9,17.3,78.54166666666667
2014-01-18,13.2,20.795833333333334,28.1,16.0,81.33333333333333
2014-01-19,0.0,22.287499999999998,29.7,16.2,72.04166666666667
2014-01-20,0.0,23.783333333333335,30.8,17.8,67.125
2014-01-21,0.0,22.370833333333337,29.4,17.4,74.33333333333333
2014-01-22,1.6,22.650000000000002,28.5,18.3,77.125
2014-01-23,0.0,24.154166666666665,31.2,18.1,67.5
2014-01-24,53.400000000000006,22.458333333333332,31.9,15.3,74.20833333333333
2014-01-25,0.0,22.495833333333337,31.4,16.0,76.70833333333333
2014-01-26,0.0,25.099999999999994,31.2,19.2,62.375
2014-01-27,0.0,24.620833333333334,31.2,18.0,55.875
2014-01-28,0.0,24.445833333333344,30.9,17.3,50.208333333333336
2014-01-29,0.0,23.75833333333333,30.5,16.4,51.666666666666664
2014-01-30,0.0,24.42083333333333,31.4,18.1,55.041666666666664
2014-01-31,0.0,24.483333333333334,31.5,17.4,56.833333333333336
2014-02-01,0.0,24.329166666666662,31.8,16.3,50.583333333333336
2014-02-02,0.0,24.595833333333335,30.0,18.2,58.625
2014-02-03,0.0,25.275000000000002,31.8,19.1,55.708333333333336
2014-02-04,0.0,25.512500000000003,32.6,17.5,50.125
2014-02-05,0.0,25.583333333333332,32.8,19.0,56.583333333333336
2014-02-06,0.0,25.125000000000004,31.5,17.8,49.458333333333336
2014-02-07,0.0,24.875,32.4,17.8,52.875
2014-02-08,0.0,24.933333333333326,32.1,17.5,50.333333333333336
2014-02-09,0.0,25.3,32.5,17.2,48.0
2014-02-10,0.0,24.924999999999997,32.3,17.6,47.208333333333336
2014-02-11,0.0,24.57916666666667,30.9,18.9,52.958333333333336
2014-02-12,0.0,23.629166666666666,31.1,16.4,53.5
2014-02-13,0.0,24.241666666666664,31.2,17.1,51.375
2014-02-14,0.2,24.333333333333343,31.0,19.7,54.791666666666664
2014-02-15,1.4000000000000001,21.479166666666668,29.4,18.4,83.66666666666667
2014-02-16,10.600000000000001,20.262500000000003,25.0,18.0,92.875
2014-02-17,0.0,20.637500000000006,26.7,17.5,86.95833333333333
2014-02-18,0.0,22.07083333333333,28.3,16.6,68.375
2014-02-19,0.0,20.950000000000003,28.4,14.4,67.41666666666667
2014-02-20,0.0,22.77916666666667,29.9,16.9,62.791666666666664
2014-02-21,0.0,23.412499999999998,29.0,18.1,61.833333333333336
2014-02-22,1.4,22.84583333333333,30.1,17.7,64.91666666666667
2014-02-23,0.0,24.04583333333333,31.1,18.7,61.666666666666664
2014-02-24,0.0,24.67916666666667,31.5,18.6,59.958333333333336
2014-02-25,0.0,24.745833333333326,31.2,19.7,59.083333333333336
2014-02-26,0.0,24.795833333333334,32.2,18.2,57.5
2014-02-27,0.0,24.941666666666663,33.3,17.2,54.208333333333336
2014-02-28,0.0,24.025000000000006,30.4,20.2,58.583333333333336
2014-03-01,9.200000000000001,21.129166666666666,26.4,17.4,80.33333333333333
2014-03-02,1.0,22.779166666666665,30.0,17.5,73.29166666666667
2014-03-03,0.0,23.08333333333333,29.4,17.8,70.58333333333333
2014-03-04,0.0,22.90416666666667,28.2,18.5,71.04166666666667
