datetime,chuva,temp,temp_max,temp_min,umidade
2021-01-01,0.0,21.8125,29.4,17.3,74.25
2021-01-02,0.0,21.379166666666666,28.7,16.7,77.875
2021-01-03,0.0,21.358333333333334,28.7,15.5,73.0
2021-01-04,0.0,20.895833333333332,28.7,15.1,74.95833333333333
2021-01-05,0.0,21.8,29.5,17.3,79.08333333333333
2021-01-06,0.0,22.712500000000002,30.4,18.1,77.66666666666667
2021-01-07,0.0,21.991666666666664,29.7,18.8,83.79166666666667
2021-01-08,0.0,20.716666666666665,28.2,18.2,88.20833333333333
2021-01-09,0.0,22.829166666666666,30.0,18.9,81.125
2021-01-10,0.0,22.733333333333334,30.3,18.3,82.25
2021-01-11,0.0,21.9875,28.9,19.2,87.375
2021-01-12,0.0,21.629166666666666,26.7,19.5,84.79166666666667
2021-01-13,0.0,22.379166666666666,29.6,18.4,81.83333333333333
2021-01-14,0.0,22.53333333333333,28.9,17.5,78.70833333333333
2021-01-15,0.0,20.291666666666668,25.2,18.1,87.95833333333333
2021-01-16,0.0,21.0125,26.5,17.7,81.91666666666667
2021-01-17,0.0,22.53333333333333,28.3,18.9,77.375
2021-01-18,0.0,23.537499999999998,29.9,19.4,70.79166666666667
2021-01-19,0.0,24.516666666666666,30.1,20.0,60.0
2021-01-20,0.0,24.041666666666668,30.3,17.6,54.5
2021-01-21,0.0,24.1125,30.8,18.1,55.208333333333336
2021-01-22,0.0,23.59166666666667,30.0,18.5,58.291666666666664
2021-01-23,0.0,23.495833333333334,29.0,17.8,61.75
2021-01-24,0.0,23.133333333333336,28.8,16.8,60.458333333333336
2021-01-25,0.0,23.7375,30.1,18.2,61.541666666666664
2021-01-26,0.0,23.566666666666666,30.3,17.7,62.916666666666664
2021-01-27,0.0,24.545833333333334,31.5,19.5,57.916666666666664
2021-01-28,0.0,23.65416666666667,29.9,16.3,58.25
2021-01-29,0.0,24.416666666666668,32.0,17.9,55.291666666666664
2021-01-30,0.0,25.066666666666666,31.7,19.0,55.125
2021-01-31,0.0,25.65833333333333,32.5,19.7,53.458333333333336
2021-02-01,0.0,22.333333333333332,30.2,18.2,76.58333333333333
2021-02-02,0.0,21.883333333333336,30.1,17.9,80.5
2021-02-03,0.0,23.0625,30.8,17.6,75.70833333333333
2021-02-04,0.0,23.775000000000002,30.4,19.0,73.125
2021-02-05,23.0,20.875,23.9,19.0,90.45833333333333
2021-02-06,11.4,20.8625,27.1,18.1,88.375
2021-02-07,0.4,19.754166666666666,25.9,15.9,74.29166666666667
2021-02-08,8.0,19.108333333333334,26.3,14.9,77.04166666666667
2021-02-09,26.2,19.337500000000002,27.6,15.0,79.83333333333333
2021-02-10,0.2,20.883333333333333,27.8,15.3,75.0
2021-02-11,3.2,21.233333333333334,27.2,17.8,80.33333333333333
2021-02-12,5.4,20.379166666666666,24.7,17.3,87.66666666666667
2021-02-13,7.6,20.537499999999998,25.7,18.7,87.45833333333333
2021-02-14,0.8,21.53333333333333,27.8,17.2,79.54166666666667
2021-02-15,4.6000000000000005,21.445833333333336,26.9,19.6,83.29166666666667
2021-02-16,0.0,22.395833333333332,29.4,16.7,74.83333333333333
2021-02-17,0.0,22.066666666666666,29.1,17.8,73.70833333333333
2021-02-18,0.4,22.304166666666664,29.2,18.2,76.375
2021-02-19,7.2,23.724999999999998,30.7,17.8,70.33333333333333
2021-02-20,1.8,23.395833333333332,29.1,19.4,74.79166666666667
2021-02-21,12.6,23.3625,29.8,18.2,70.79166666666667
2021-02-22,0.4,21.71666666666667,29.7,18.1,78.875
2021-02-23,0.0,22.0,29.4,15.3,67.95833333333333
2021-02-24,0.0,23.037499999999998,30.6,15.7,62.5
2021-02-25,7.6000000000000005,21.349999999999998,26.9,17.9,76.91666666666667
