2024-01-01,0.0,20.508333333333333,23.9,17.9,81.70833333333333
2024-01-02,0.0,21.170833333333334,28.1,17.9,82.125
2024-01-03,0.0,21.695833333333336,25.8,19.5,86.66666666666667
2024-01-04,0.0,21.1125,26.1,17.7,85.16666666666667
2024-01-05,0.0,22.679166666666664,30.7,17.7,75.75
2024-01-06,0.0,22.825,31.0,16.7,72.54166666666667
2024-01-07,0.0,24.537499999999998,31.8,19.1,68.5
2024-01-08,0.0,23.858333333333334,31.4,18.6,72.54166666666667
2024-01-09,0.0,22.212500000000002,28.9,18.1,80.08333333333333
2024-01-10,0.0,23.416666666666668,30.5,19.9,78.0
2024-01-11,0.0,24.53333333333333,32.0,19.1,73.33333333333333
2024-01-12,0.0,23.616666666666664,29.9,20.5,78.45833333333333
2024-01-13,0.0,22.008333333333336,28.8,19.1,86.04166666666667
2024-01-14,0.0,22.5125,28.9,18.7,82.29166666666667
2024-01-15,0.0,22.3625,25.5,19.9,88.16666666666667
2024-01-16,0.0,24.575,31.6,18.8,73.25
2024-01-17,0.0,25.929166666666664,33.3,19.9,66.75
2024-01-18,0.0,25.633333333333336,33.3,20.2,70.16666666666667
2024-01-19,0.0,22.420833333333334,30.3,19.3,82.79166666666667
2024-01-20,0.0,22.491666666666664,30.8,19.0,81.16666666666667
2024-01-21,0.0,23.25,28.7,19.9,79.25
2024-01-22,0.0,22.995833333333334,29.9,18.7,75.75
2024-01-23,0.0,20.8125,25.8,17.4,83.20833333333333
2024-01-24,0.0,19.729166666666668,25.3,14.8,81.16666666666667
2024-01-25,0.0,22.041666666666668,29.9,17.3,74.0
2024-01-26,0.0,21.854166666666668,29.7,14.9,69.04166666666667
2024-01-27,0.0,21.991666666666664,29.6,16.6,72.70833333333333
2024-01-28,0.0,22.391666666666666,31.0,18.7,76.91666666666667
2024-01-29,0.0,21.65416666666667,30.2,15.8,76.83333333333333
2024-01-30,0.0,23.620833333333334,31.5,17.4,67.66666666666667
2024-01-31,0.0,21.166666666666668,29.2,18.1,79.125
2024-02-01,0.0,21.150000000000002,28.1,15.6,77.625
2024-02-02,0.0,19.820833333333333,22.7,17.3,85.29166666666667
2024-02-03,0.0,22.849999999999998,30.0,17.7,74.41666666666667
2024-02-04,0.0,21.383333333333336,26.5,18.0,81.16666666666667
2024-02-05,0.0,21.804166666666664,30.0,17.4,75.0
2024-02-06,0.0,22.537499999999998,30.1,17.5,74.79166666666667
2024-02-07,0.0,23.020833333333332,29.6,18.1,73.33333333333333
2024-02-08,0.0,22.59583333333333,29.5,18.3,76.20833333333333
2024-02-09,0.0,23.233333333333334,30.5,17.7,70.41666666666667
2024-02-10,0.0,24.03333333333333,30.2,18.0,62.75
2024-02-11,0.0,23.724999999999998,30.3,18.3,68.41666666666667
2024-02-12,0.0,23.233333333333334,29.0,19.9,76.375
2024-02-13,0.0,23.854166666666668,32.4,19.1,72.91666666666667
2024-02-14,0.0,22.183333333333334,28.5,18.7,78.16666666666667
2024-02-15,0.0,20.712500000000002,24.5,19.0,91.58333333333333
2024-02-16,0.0,22.09583333333333,28.2,18.5,83.66666666666667
2024-02-17,0.0,21.8875,29.1,18.6,84.91666666666667
2024-02-18,0.0,21.054166666666667,28.7,16.9,83.70833333333333
2024-02-19,0.0,21.733333333333334,28.3,16.5,77.83333333333333
2024-02-20,0.0,21.366666666666664,26.2,19.0,86.91666666666667
2024-02-21,0.0,22.40833333333333,28.7,18.4,80.5
2024-02-22,0.0,23.1375,28.6,20.0,80.79166666666667
2024-02-23,0.0,21.72083333333333,24.0,20.4,89.25
2024-02-24,0.0,22.787499999999998,30.1,19.6,83.5
2024-02-25,0.0,24.266666666666666,31.9,19.2,75.79166666666667
2024-02-26,0.0,24.420833333333334,30.2,18.6,70.25
2024-02-27,0.0,24.7625,30.0,20.3,68.58333333333333
2024-02-28,0.0,24.77916666666667,31.6,20.3,70.125
2024-02-29,0.0,23.641666666666666,30.8,20.1,80.91666666666667
2024-03-01,0.0,23.724999999999998,31.4,19.1,76.125
2024-03-02,0.0,22.983333333333334,29.5,18.3,77.5
2024-03-03,0.0,23.037499999999998,28.9,16.8,71.125
2024-03-04,0.0,23.95,29.8,18.8,72.95833333333333
2024-03-05,0.0,23.5,29.6,19.9,76.75
2024-03-06,0.0,22.72083333333333,30.4,19.4,83.79166666666667
2024-03-07,0.0,23.329166666666666,29.7,19.3,79.79166666666667
2024-03-08,0.0,23.400000000000002,30.1,19.8,81.91666666666667
2024-03-09,0.0,23.233333333333334,28.6,19.5,84.5
2024-03-10,0.0,22.758333333333336,28.5,19.7,84.95833333333333
2024-03-11,0.0,24.0,31.1,20.0,79.58333333333333
2024-03-12,0.0,24.454166666666666,31.1,18.3,70.45833333333333
2024-03-13,0.0,23.97083333333333,31.0,18.4,72.04166666666667
2024-03-14,0.0,25.358333333333334,32.1,19.4,65.79166666666667
2024-03-15,0.0,25.541666666666668,32.2,19.4,66.25
2024-03-16,0.0,26.34583333333333,32.3,21.1,64.33333333333333
2024-03-17,0.0,26.075,32.9,20.5,64.375
2024-03-18,0.0,25.116666666666664,32.8,19.7,72.70833333333333
2024-03-19,0.0,24.4875,33.0,19.4,74.125
2024-03-20,0.0,24.016666666666666,31.1,19.2,76.79166666666667
2024-03-21,0.0,23.854166666666668,30.7,20.5,79.83333333333333
2024-03-22,0.0,22.741666666666664,30.5,19.8,84.29166666666667
2024-03-23,0.0,19.504166666666666,23.3,17.6,82.45833333333333
2024-03-24,0.0,20.029166666666665,24.5,17.3,82.54166666666667
2024-03-25,0.0,19.991666666666667,23.2,18.2,89.95833333333333
2024-03-26,0.0,20.154166666666665,22.7,18.6,89.25
2024-03-27,0.0,19.091666666666665,20.7,17.9,93.375
2024-03-28,0.0,19.150000000000002,21.6,18.1,95.20833333333333
2024-03-29,0.0,20.55,23.7,18.6,92.25
2024-03-30,0.0,22.05,28.3,19.6,88.25
2024-03-31,0.0,21.995833333333334,28.2,17.3,77.58333333333333
2024-04-01,0.0,21.620833333333334,29.6,15.6,68.41666666666667
2024-04-02,0.0,21.891666666666666,28.2,16.7,73.25
2024-04-03,0.0,23.366666666666664,31.7,18.4,74.33333333333333
2024-04-04,0.0,23.758333333333336,30.3,19.8,74.29166666666667
2024-04-05,0.0,24.474999999999998,30.0,19.9,69.20833333333333
2024-04-06,0.0,22.795833333333334,29.7,17.0,65.08333333333333
2024-04-07,0.0,21.704166666666666,28.6,16.1,65.83333333333333
2024-04-08,0.0,21.65416666666667,27.8,16.5,69.54166666666667
2024-04-09,0.0,21.941666666666666,27.7,18.5,73.83333333333333
2024-04-10,0.0,22.087500000000002,29.8,16.2,76.125
2024-04-11,0.0,23.2375,27.8,19.0,76.125
2024-04-12,0.0,21.670833333333334,25.0,18.9,78.45833333333333
2024-04-13,0.0,22.504166666666666,28.6,17.4,69.75
2024-04-14,0.0,22.25,28.8,17.2,69.79166666666667
2024-04-15,0.0,23.025000000000002,28.9,19.5,68.54166666666667
2024-04-16,0.0,22.65833333333333,28.7,18.9,67.70833333333333
2024-04-17,0.0,22.316666666666666,28.9,17.1,73.20833333333333
2024-04-18,2.6,21.929166666666664,26.8,19.6,83.33333333333333
2024-04-19,0.0,19.779166666666665,26.0,16.7,81.41666666666667
2024-04-20,0.0,20.033333333333335,26.6,14.8,74.58333333333333
2024-04-21,0.0,19.241666666666667,26.2,13.2,73.95833333333333
2024-04-22,0.0,19.966666666666665,27.5,13.5,68.0
2024-04-23,0.0,20.533333333333335,28.4,13.4,62.958333333333336
2024-04-24,0.0,21.125,29.5,13.3,64.875
2024-04-25,0.0,22.97083333333333,30.4,17.6,60.833333333333336
2024-04-26,0.0,23.133333333333336,29.2,18.1,68.125
2024-04-27,0.0,22.212500000000002,28.4,17.1,71.58333333333333
2024-04-28,0.0,21.758333333333336,28.9,15.8,71.875
2024-04-29,0.0,22.695833333333336,29.7,16.9,65.95833333333333
2024-04-30,0.0,22.354166666666668,29.9,16.0,63.666666666666664
2024-05-01,0.0,21.71666666666667,30.2,14.3,64.58333333333333
2024-05-02,0.0,22.1125,29.8,15.2,67.58333333333333
2024-05-03,0.0,22.15833333333333,30.4,15.2,66.95833333333333
2024-05-04,0.0,22.558333333333334,30.6,15.9,59.208333333333336
2024-05-05,0.0,21.520833333333332,30.7,15.1,63.0
2024-05-06,0.0,21.329166666666666,28.6,15.1,69.95833333333333
2024-05-07,0.0,21.370833333333334,27.1,16.4,75.125
2024-05-08,0.0,21.304166666666667,28.3,15.7,67.83333333333333
2024-05-09,0.0,20.920833333333334,28.5,14.7,68.79166666666667
2024-05-10,0.0,22.304347826086957,29.1,17.0,62.08695652173913
2024-05-11,0.0,21.45,28.9,14.3,66.125
2024-05-12,0.0,21.733333333333334,29.2,15.9,64.41666666666667
2024-05-13,0.0,22.254166666666666,28.7,15.9,60.583333333333336
2024-05-14,0.0,21.329166666666666,29.7,14.1,59.25
2024-05-15,0.0,21.870833333333334,28.2,15.4,65.91666666666667
2024-05-16,0.0,21.875,29.2,16.1,69.54166666666667
2024-05-17,0.0,21.6125,28.7,16.1,66.91666666666667
2024-05-18,0.0,21.462500000000002,29.2,14.7,63.208333333333336
2024-05-19,0.0,21.333333333333332,28.9,14.4,59.875
2024-05-20,0.0,21.40833333333333,28.8,14.4,61.541666666666664
2024-05-21,0.0,21.40833333333333,28.0,16.8,67.91666666666667
2024-05-22,0.0,20.870833333333334,27.0,15.8,68.95833333333333
2024-05-23,0.0,20.287499999999998,27.9,13.6,64.625
2024-05-24,0.0,19.974999999999998,27.8,13.7,68.79166666666667
2024-05-25,0.0,19.616666666666667,26.7,13.9,73.45833333333333
2024-05-26,13.2,17.533333333333335,21.2,15.9,86.58333333333333
2024-05-27,0.4,17.829166666666666,22.3,15.4,88.70833333333333
2024-05-28,0.2,18.333333333333332,24.1,14.9,86.54166666666667
2024-05-29,0.0,17.370833333333334,22.7,13.8,79.45833333333333
2024-05-30,0.0,13.741666666666667,21.0,7.5,74.875
2024-05-31,0.2,14.491666666666667,23.1,7.7,68.125
2024-06-01,0.0,16.483333333333334,24.6,9.9,63.541666666666664
2024-06-02,0.0,16.425,23.5,10.1,74.70833333333333
2024-06-03,0.0,17.958333333333332,24.6,12.4,71.91666666666667
2024-06-04,0.0,18.4875,26.3,11.8,68.25
2024-06-05,0.0,17.275000000000002,24.6,11.5,73.29166666666667
2024-06-06,0.0,17.745833333333334,26.0,12.1,71.0
2024-06-07,0.0,17.666666666666668,25.6,10.8,71.0
2024-06-08,0.0,17.983333333333334,26.6,11.7,68.0
2024-06-09,0.0,18.304166666666667,25.9,12.0,67.91666666666667
2024-06-10,0.0,17.933333333333334,26.4,10.7,69.91666666666667
