datetime,chuva,temp,temp_max,temp_min,umidade
2017-01-01,0.0,25.166666666666668,33.1,19.2,60.958333333333336
2017-01-02,0.0,24.537499999999998,33.0,19.2,62.416666666666664
2017-01-03,1.4,23.80869565217392,32.4,19.1,68.30434782608695
2017-01-04,18.599999999999998,21.034782608695654,28.7,18.0,82.65217391304348
2017-01-05,0.8,21.650000000000002,29.3,18.4,79.875
2017-01-06,0.0,21.90869565217391,31.6,16.4,72.91304347826087
2017-01-07,3.2,23.7,32.2,18.3,71.20833333333333
2017-01-08,3.4000000000000004,22.90833333333333,30.3,18.3,74.875
2017-01-09,36.199999999999996,21.049999999999997,26.1,18.4,87.0
2017-01-10,0.2,22.04166666666666,29.6,18.7,81.04166666666667
2017-01-11,21.200000000000003,22.945833333333336,29.4,18.2,79.16666666666667
2017-01-12,1.8,21.575,28.5,18.3,81.91666666666667
2017-01-13,3.6000000000000005,20.537499999999998,26.2,17.6,83.375
2017-01-14,0.4,22.114285714285717,28.8,17.4,74.52380952380952
2017-01-15,0.0,22.524999999999995,27.4,19.1,77.79166666666667
2017-01-16,10.599999999999998,21.926086956521743,27.8,18.8,81.21739130434783
2017-01-17,3.8000000000000003,22.416666666666668,27.5,19.5,75.91666666666667
2017-01-18,3.8,22.399999999999995,28.1,18.3,74.875
2017-01-19,1.5999999999999999,21.560869565217388,26.2,18.7,81.8695652173913
2017-01-20,1.4,22.037499999999998,27.1,19.1,79.95833333333333
2017-01-21,0.0,22.61666666666667,29.8,18.1,69.625
2017-01-22,17.0,21.716666666666665,28.3,17.6,78.75
2017-01-23,0.2,21.8125,28.6,17.4,76.5
2017-01-24,2.6,21.599999999999998,29.1,17.5,80.78260869565217
2017-01-25,1.9999999999999998,22.05652173913044,27.9,17.8,81.52173913043478
2017-01-26,9.799999999999999,21.316666666666666,27.9,18.8,88.375
2017-01-27,0.2,23.658333333333335,31.1,17.7,72.0
2017-01-28,0.0,24.57083333333333,31.1,19.1,61.541666666666664
2017-01-29,0.0,24.265217391304343,30.1,17.6,56.34782608695652
2017-01-30,0.0,23.40869565217391,27.8,18.6,67.78260869565217
2017-01-31,10.4,22.183333333333337,28.6,17.5,72.70833333333333
2017-02-01,0.4,21.495833333333334,27.3,18.2,76.41666666666667
2017-02-02,0.0,21.35833333333333,27.0,17.4,78.08333333333333
2017-02-03,3.6,21.837499999999995,28.3,18.2,79.20833333333333
2017-02-04,1.0,22.749999999999996,30.8,18.2,76.16666666666667
2017-02-05,14.6,21.570833333333336,29.3,16.8,81.83333333333333
